metric,scenario,granularity,series_key,series_label,date,actual_value,model_name,model_origin,model_family,forecast_value,forecast_type,horizon_days,forecast_start_date,run_id,source_artifact,is_baseline,is_challenger,is_deferred,is_selected_champion,risk_status,lower_bound,upper_bound,interval_level,extraction_run_id
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-15,27922.439,FixedGrowth_1_5,baseline,growth_baseline,27954.067788,backtest,8,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-16,27932.187,FixedGrowth_1_5,baseline,growth_baseline,27967.9891365,backtest,9,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-17,27942.858999999997,FixedGrowth_1_5,baseline,growth_baseline,27981.910485,backtest,10,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-18,27949.991000000005,FixedGrowth_1_5,baseline,growth_baseline,27995.8318335,backtest,11,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-19,27956.651,FixedGrowth_1_5,baseline,growth_baseline,28009.753182,backtest,12,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-20,27964.204,FixedGrowth_1_5,baseline,growth_baseline,28023.6745305,backtest,13,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-21,27972.546,FixedGrowth_1_5,baseline,growth_baseline,28037.595879,backtest,14,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-22,27980.482,FixedGrowth_1_5,baseline,growth_baseline,28051.5172275,backtest,15,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-23,27989.31,FixedGrowth_1_5,baseline,growth_baseline,28065.438576,backtest,16,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-24,27999.684,FixedGrowth_1_5,baseline,growth_baseline,28079.3599245,backtest,17,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-25,28007.09399999999,FixedGrowth_1_5,baseline,growth_baseline,28093.281273,backtest,18,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-26,28013.16,FixedGrowth_1_5,baseline,growth_baseline,28107.2026215,backtest,19,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-27,28020.909000000007,FixedGrowth_1_5,baseline,growth_baseline,28121.12397,backtest,20,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-28,28028.41,FixedGrowth_1_5,baseline,growth_baseline,28135.0453185,backtest,21,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-29,28035.715,FixedGrowth_1_5,baseline,growth_baseline,28148.966667,backtest,22,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-30,28039.118999999995,FixedGrowth_1_5,baseline,growth_baseline,28162.8880155,backtest,23,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-31,28043.478,FixedGrowth_1_5,baseline,growth_baseline,28176.809364,backtest,24,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-01,28046.945,FixedGrowth_1_5,baseline,growth_baseline,28190.7307125,backtest,25,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-02,28049.367,FixedGrowth_1_5,baseline,growth_baseline,28204.652061,backtest,26,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-03,28052.559999999998,FixedGrowth_1_5,baseline,growth_baseline,28218.5734095,backtest,27,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-04,28056.343,FixedGrowth_1_5,baseline,growth_baseline,28232.494758,backtest,28,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-05,28058.628,FixedGrowth_1_5,baseline,growth_baseline,28246.4161065,backtest,29,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-06,28060.431,FixedGrowth_1_5,baseline,growth_baseline,28260.337455,backtest,30,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-08,27848.79,FixedGrowth_3,baseline,growth_baseline,27870.539697,backtest,1,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-09,27855.225,FixedGrowth_3,baseline,growth_baseline,27898.382394,backtest,2,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-10,27871.555,FixedGrowth_3,baseline,growth_baseline,27926.225091,backtest,3,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-11,27887.197,FixedGrowth_3,baseline,growth_baseline,27954.067788,backtest,4,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-12,27898.711000000003,FixedGrowth_3,baseline,growth_baseline,27981.910485,backtest,5,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-13,27906.622,FixedGrowth_3,baseline,growth_baseline,28009.753182,backtest,6,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-14,27915.054,FixedGrowth_3,baseline,growth_baseline,28037.595879,backtest,7,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-15,27922.439,FixedGrowth_3,baseline,growth_baseline,28065.438576,backtest,8,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-16,27932.187,FixedGrowth_3,baseline,growth_baseline,28093.281273,backtest,9,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-17,27942.858999999997,FixedGrowth_3,baseline,growth_baseline,28121.12397,backtest,10,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-18,27949.991000000005,FixedGrowth_3,baseline,growth_baseline,28148.966667,backtest,11,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-19,27956.651,FixedGrowth_3,baseline,growth_baseline,28176.809364,backtest,12,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-20,27964.204,FixedGrowth_3,baseline,growth_baseline,28204.652061,backtest,13,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-21,27972.546,FixedGrowth_3,baseline,growth_baseline,28232.494758,backtest,14,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-22,27980.482,FixedGrowth_3,baseline,growth_baseline,28260.337455,backtest,15,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-23,27989.31,FixedGrowth_3,baseline,growth_baseline,28288.180152,backtest,16,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-24,27999.684,FixedGrowth_3,baseline,growth_baseline,28316.022849,backtest,17,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-25,28007.09399999999,FixedGrowth_3,baseline,growth_baseline,28343.865546,backtest,18,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-26,28013.16,FixedGrowth_3,baseline,growth_baseline,28371.708243,backtest,19,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-27,28020.909000000007,FixedGrowth_3,baseline,growth_baseline,28399.55094,backtest,20,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-28,28028.41,FixedGrowth_3,baseline,growth_baseline,28427.393637,backtest,21,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-29,28035.715,FixedGrowth_3,baseline,growth_baseline,28455.236334,backtest,22,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-30,28039.118999999995,FixedGrowth_3,baseline,growth_baseline,28483.079031,backtest,23,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-31,28043.478,FixedGrowth_3,baseline,growth_baseline,28510.921728,backtest,24,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-01,28046.945,FixedGrowth_3,baseline,growth_baseline,28538.764425,backtest,25,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-02,28049.367,FixedGrowth_3,baseline,growth_baseline,28566.607122,backtest,26,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-03,28052.559999999998,FixedGrowth_3,baseline,growth_baseline,28594.449819,backtest,27,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-04,28056.343,FixedGrowth_3,baseline,growth_baseline,28622.292516,backtest,28,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-05,28058.628,FixedGrowth_3,baseline,growth_baseline,28650.135213,backtest,29,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-06,28060.431,FixedGrowth_3,baseline,growth_baseline,28677.97791,backtest,30,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-08,27848.79,FixedGrowth_4,baseline,growth_baseline,27879.820596,backtest,1,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-09,27855.225,FixedGrowth_4,baseline,growth_baseline,27916.944192,backtest,2,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-10,27871.555,FixedGrowth_4,baseline,growth_baseline,27954.067788,backtest,3,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-11,27887.197,FixedGrowth_4,baseline,growth_baseline,27991.191384,backtest,4,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-12,27898.711000000003,FixedGrowth_4,baseline,growth_baseline,28028.31498,backtest,5,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-13,27906.622,FixedGrowth_4,baseline,growth_baseline,28065.438576,backtest,6,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-14,27915.054,FixedGrowth_4,baseline,growth_baseline,28102.562172,backtest,7,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-15,27922.439,FixedGrowth_4,baseline,growth_baseline,28139.685768,backtest,8,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-16,27932.187,FixedGrowth_4,baseline,growth_baseline,28176.809364,backtest,9,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-17,27942.858999999997,FixedGrowth_4,baseline,growth_baseline,28213.93296,backtest,10,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-18,27949.991000000005,FixedGrowth_4,baseline,growth_baseline,28251.056556,backtest,11,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-19,27956.651,FixedGrowth_4,baseline,growth_baseline,28288.180152,backtest,12,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-20,27964.204,FixedGrowth_4,baseline,growth_baseline,28325.303748,backtest,13,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-21,27972.546,FixedGrowth_4,baseline,growth_baseline,28362.427344,backtest,14,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-22,27980.482,FixedGrowth_4,baseline,growth_baseline,28399.55094,backtest,15,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-23,27989.31,FixedGrowth_4,baseline,growth_baseline,28436.674536,backtest,16,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-24,27999.684,FixedGrowth_4,baseline,growth_baseline,28473.798132,backtest,17,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-25,28007.09399999999,FixedGrowth_4,baseline,growth_baseline,28510.921728,backtest,18,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-26,28013.16,FixedGrowth_4,baseline,growth_baseline,28548.045324,backtest,19,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-27,28020.909000000007,FixedGrowth_4,baseline,growth_baseline,28585.16892,backtest,20,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-28,28028.41,FixedGrowth_4,baseline,growth_baseline,28622.292516,backtest,21,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-29,28035.715,FixedGrowth_4,baseline,growth_baseline,28659.416112,backtest,22,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-30,28039.118999999995,FixedGrowth_4,baseline,growth_baseline,28696.539708,backtest,23,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-03-31,28043.478,FixedGrowth_4,baseline,growth_baseline,28733.663304,backtest,24,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-01,28046.945,FixedGrowth_4,baseline,growth_baseline,28770.7869,backtest,25,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-02,28049.367,FixedGrowth_4,baseline,growth_baseline,28807.910496,backtest,26,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - Basilisk,Basilisk,Forest,namprd07,namprd07,2026-04-03,28052.559999999998,FixedGrowth_4,baseline,growth_baseline,28845.034092,backtest,27,2026-03-07,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
