metric,scenario,granularity,series_key,date,record_type,value,model_name,forecast_version,has_actuals,forecast_only,value_type,source_table,source_artifact,extraction_run_id
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP130,2027-01-29,forecast,266.16288431150963,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD20,2027-01-29,forecast,11363.903431242295,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP105,2026-12-07,forecast,50.97641503563099,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP169,2027-01-28,forecast,13.109251799358038,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP131,2027-01-29,forecast,29.41671086066627,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD22,2027-01-29,forecast,9416.425101781952,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP125,2026-12-07,forecast,16.63076495124326,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURPRD05,2026-12-07,forecast,17170.52698180122,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP132,2027-01-29,forecast,148.20362349879906,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD84,2027-01-29,forecast,1165.0639678832667,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,ESPP292,2026-12-09,forecast,150.87157440162883,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP133,2027-01-29,forecast,18.16132992631927,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD85,2027-01-29,forecast,352.8978991064462,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP106,2026-12-07,forecast,390.19027903800304,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURPRD06,2026-12-07,forecast,10032.60342339459,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP126,2026-12-07,forecast,1.2749885734298383,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP134,2027-01-29,forecast,44.78132557127454,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NORP279,2027-01-29,forecast,2490.319753191877,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP135,2027-01-29,forecast,3.5099321881107963,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NZLP299,2027-01-29,forecast,60.531967777854675,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURPRD07,2026-12-07,forecast,13890.841695027553,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP108,2026-12-07,forecast,315.01598840750364,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP136,2027-01-29,forecast,118.85685580317576,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,POLP291,2027-01-29,forecast,600.374515034406,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP154,2027-01-29,forecast,24.67370988436393,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,PROD,2027-01-29,forecast,305.85055251,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURPRD08,2026-12-07,forecast,13994.558252113526,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP157,2027-01-29,forecast,35.98169780516506,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,QATP289,2027-01-29,forecast,1081.5250525807944,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP250,2026-12-09,forecast,2529.5696871226223,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP180,2026-12-09,forecast,1.9605201361617421,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,SGPP274,2027-01-29,forecast,602.0064366482845,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD02,2026-12-09,forecast,6147.581783193402,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,SWEP280,2027-01-29,forecast,2663.042933601032,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP251,2026-12-09,forecast,874.274354980141,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,TWNP295,2027-01-29,forecast,198.59901473216462,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP189,2026-12-09,forecast,4049.512429992341,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,ZAFP275,2027-01-29,forecast,2589.3711654353983,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD03,2026-12-09,forecast,6110.480304938792,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCP150,2027-01-30,forecast,7.796718506496274,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP309,2026-12-09,forecast,0.2515516145691188,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,LAMP215,2026-09-08,forecast,1134.9366789130947,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP190,2026-12-09,forecast,3692.451177958238,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD01,2027-01-30,forecast,5705.128483301414,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,LAMPRD80,2026-09-08,forecast,2307.721533641449,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD04,2026-12-09,forecast,4915.32804517674,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,MEXP297,2026-09-08,forecast,26.18621473492042,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD02,2027-01-30,forecast,6775.633910380695,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,MYSP306,2026-09-08,forecast,14.102934009447582,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURPRD01,2026-12-09,forecast,19162.50269273501,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD03,2027-01-30,forecast,6706.857588982626,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP191,2026-12-09,forecast,3837.2177672791477,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD04,2027-01-30,forecast,5420.7983307729255,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD06,2026-12-09,forecast,5783.566500308287,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP101,2026-12-18,forecast,27.013794407774434,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD06,2027-01-30,forecast,6369.816129512899,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP102,2026-12-18,forecast,1.3721900178059565,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP103,2026-12-18,forecast,1.3718063719666098,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,AREP273,2027-01-30,forecast,3686.2997299333547,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP104,2026-12-18,forecast,326.5780700352474,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP105,2026-12-18,forecast,53.64097930407357,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,AUSP282,2027-01-30,forecast,7929.740763013022,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP178,2026-12-20,forecast,0.8235645047187032,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,AUSP300,2027-01-30,forecast,3406.6031394033425,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP159,2026-12-08,forecast,2.033133369342002,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP250,2026-12-07,forecast,2519.8101036455264,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP179,2026-12-20,forecast,37.85504475492975,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,IDNP305,2026-12-08,forecast,1.474928653451302,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,AUSPRD01,2027-01-30,forecast,10874.451490931882,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP180,2026-12-20,forecast,2.112688623853856,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD15,2026-12-07,forecast,9091.710573322876,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,AUTP296,2027-01-30,forecast,23.413383153186928,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP251,2026-12-07,forecast,869.0825830196745,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,EURP189,2026-12-20,forecast,4180.989962381828,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,BRAP284,2027-01-30,forecast,3708.602526326418,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP161,2026-12-08,forecast,73.70959708845402,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,INDP287,2026-12-08,forecast,4529.05757972261,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,CANP288,2027-01-30,forecast,2603.5732021971194,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMPRD16,2026-12-07,forecast,8563.872538934007,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,CANPRD01,2027-01-30,forecast,11336.47918800798,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP162,2026-12-08,forecast,397.70666490994756,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP170,2026-12-08,forecast,61.62226296428017,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
SSD - Phoenix,Low Volume With Efficiency,Forest,NAMP133,2026-09-08,forecast,14.823330368511051,Governed Phoenix source forecast,2026-03-12,FALSE,TRUE,Total,forecast_substrateBE_SSD_TotalForecast,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_forecast_ssd_phoenix.csv,R6P1-20260812T100822
