route_id,base_metric,display_label,demand_nature,db_type,prepared_scenario,segment,granularity,entity_label,entity_value,source_metric,source_scenario,source_granularity,source_series_key,case_id,entity_type,entity_token_upper,axes_applicable,selection_path,selection_display_path,governance_marker,scope_status,build_viewer,build_accuracy,build_forecast,viewer_exclusion_reason,accuracy_exclusion_reason,forecast_exclusion_reason,overall_exclusion_reason,has_actuals,history_depth,first_actual_date,last_actual_date,staleness_days,viewer_model_coverage,accuracy_model_coverage,forecast_model_coverage,extraction_run_id,taxonomy_alignment,governed_exception,inclusion_rule,notes
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD01,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD01,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD01,Forest,NAMPRD01,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD01,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD01   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD02,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD02,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD02,Forest,NAMPRD02,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD02,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD02   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD03,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD03,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD03,Forest,NAMPRD03,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD03,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD03   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD04,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD04,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD04,Forest,NAMPRD04,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD04,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD04   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD05,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD05,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD05,Forest,NAMPRD05,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD05,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD05   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD06,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD06,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD06,Forest,NAMPRD06,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD06,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD06   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD07,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD07,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD07,Forest,NAMPRD07,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD07,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD07   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD08,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD08,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD08,Forest,NAMPRD08,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD08,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD08   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD10,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD10,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD10,Forest,NAMPRD10,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD10,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD10   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD11,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD11,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD11,Forest,NAMPRD11,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD11,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD11   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD12,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD12,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD12,Forest,NAMPRD12,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD12,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD12   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD13,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD13,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD13,Forest,NAMPRD13,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD13,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD13   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD14,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD14,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD14,Forest,NAMPRD14,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD14,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD14   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD15,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD15,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD15,Forest,NAMPRD15,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD15,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD15   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD16,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD16,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD16,Forest,NAMPRD16,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD16,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD16   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD17,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD17,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD17,Forest,NAMPRD17,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD17,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD17   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD18,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD18,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD18,Forest,NAMPRD18,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD18,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD18   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD19,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD19,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD19,Forest,NAMPRD19,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD19,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD19   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD20,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD20,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD20,Forest,NAMPRD20,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD20,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD20   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD22,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD22,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD22,Forest,NAMPRD22,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD22,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD22   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD84,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD84,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD84,Forest,NAMPRD84,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD84,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD84   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NAMPRD85,SSD - Phoenix,Low Volume No Efficiency,Forest,NAMPRD85,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD85,Forest,NAMPRD85,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NAMPRD85,SSD → Phoenix → Low Volume No Efficiency → Forest → NAMPRD85   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NORP279,SSD - Phoenix,Low Volume No Efficiency,Forest,NORP279,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NORP279,Forest,NORP279,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NORP279,SSD → Phoenix → Low Volume No Efficiency → Forest → NORP279   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,NZLP299,SSD - Phoenix,Low Volume No Efficiency,Forest,NZLP299,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NZLP299,Forest,NZLP299,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|NZLP299,SSD → Phoenix → Low Volume No Efficiency → Forest → NZLP299   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,POLP291,SSD - Phoenix,Low Volume No Efficiency,Forest,POLP291,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::POLP291,Forest,POLP291,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|POLP291,SSD → Phoenix → Low Volume No Efficiency → Forest → POLP291   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,QATP289,SSD - Phoenix,Low Volume No Efficiency,Forest,QATP289,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::QATP289,Forest,QATP289,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|QATP289,SSD → Phoenix → Low Volume No Efficiency → Forest → QATP289   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,SGPP274,SSD - Phoenix,Low Volume No Efficiency,Forest,SGPP274,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::SGPP274,Forest,SGPP274,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|SGPP274,SSD → Phoenix → Low Volume No Efficiency → Forest → SGPP274   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,SWEP280,SSD - Phoenix,Low Volume No Efficiency,Forest,SWEP280,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::SWEP280,Forest,SWEP280,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|SWEP280,SSD → Phoenix → Low Volume No Efficiency → Forest → SWEP280   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,TWNP295,SSD - Phoenix,Low Volume No Efficiency,Forest,TWNP295,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::TWNP295,Forest,TWNP295,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|TWNP295,SSD → Phoenix → Low Volume No Efficiency → Forest → TWNP295   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume No Efficiency,,Forest,Forest,ZAFP275,SSD - Phoenix,Low Volume No Efficiency,Forest,ZAFP275,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::ZAFP275,Forest,ZAFP275,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume No Efficiency|Forest|ZAFP275,SSD → Phoenix → Low Volume No Efficiency → Forest → ZAFP275   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume With Efficiency,,Forest,Forest,APCP150,SSD - Phoenix,Low Volume With Efficiency,Forest,APCP150,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest::APCP150,Forest,APCP150,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume With Efficiency|Forest|APCP150,SSD → Phoenix → Low Volume With Efficiency → Forest → APCP150   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume With Efficiency,,Forest,Forest,APCPRD01,SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD01,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest::APCPRD01,Forest,APCPRD01,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume With Efficiency|Forest|APCPRD01,SSD → Phoenix → Low Volume With Efficiency → Forest → APCPRD01   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,SSD,SSD - Phoenix,,Phoenix,Low Volume With Efficiency,,Forest,Forest,APCPRD02,SSD - Phoenix,Low Volume With Efficiency,Forest,APCPRD02,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest::APCPRD02,Forest,APCPRD02,Metric|DB Type|Prepared Forecast Variant|Granularity|Forest,SSD|Phoenix|Low Volume With Efficiency|Forest|APCPRD02,SSD → Phoenix → Low Volume With Efficiency → Forest → APCPRD02   [LEGACY_VARIANT],LEGACY_VARIANT,BUILDABLE,False,False,True,NO_ACTUALS_FORECAST_ONLY,VIEWER_NOT_BUILDABLE,,,False,0,,,,0,0,1,,LEGACY_VARIANT,,R2_LEGACY_VARIANT_PRESERVED,
