metric,route_id,db_type,demand_nature,prepared_scenario,segment,granularity,key_entity,selection_path,source_artifacts,has_actuals,actual_observation_count,first_actual_date,last_actual_date,passes_50_actuals,has_backtest_estimates,governed_model_count,governed_model_names,has_all_15_governed_models,backtest_row_count,horizons_available,has_forecast_values,forecast_row_count,forecast_model_count,forecast_model_names,first_forecast_date,last_forecast_date,forward_actual_row_count,viewer_complete,forecast_complete,product_complete,missing_reason,can_build_from_local_artifacts,requires_sql_or_tesseract,recommended_next_action
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMP223,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMP223,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD01,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD01,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD02,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD02,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD03,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD03,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD04,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD04,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD05,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD05,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD06,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD06,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD07,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD07,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD08,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD08,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD10,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD10,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD11,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD11,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD12,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD12,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD13,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD13,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD14,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD14,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD15,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD15,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD16,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD16,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD17,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD17,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD18,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD18,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD19,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD19,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD20,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD20,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD22,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD22,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD84,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD84,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NAMPRD85,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NAMPRD85,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NORP279,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NORP279,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,NZLP299,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> NZLP299,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,POLP291,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> POLP291,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,PROD,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> PROD,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,QATP289,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> QATP289,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,SGPP274,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> SGPP274,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,SWEP280,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> SWEP280,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,TWNP295,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> TWNP295,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,Phoenix,,Low Volume No Efficiency,,Forest,ZAFP275,SSD -> Phoenix -> Low Volume No Efficiency -> Forest -> ZAFP275,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCP150,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCP150,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCPRD01,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCPRD01,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCPRD02,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCPRD02,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCPRD03,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCPRD03,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCPRD04,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCPRD04,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,APCPRD06,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> APCPRD06,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,AREP273,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> AREP273,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,AUSP282,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> AUSP282,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,AUSP300,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> AUSP300,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,AUSPRD01,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> AUSPRD01,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,AUTP296,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> AUTP296,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,BRAP284,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> BRAP284,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,CANP288,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> CANP288,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,CANPRD01,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> CANPRD01,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,CHEP278,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> CHEP278,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,CHLP298,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> CHLP298,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,CHNPR01,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> CHNPR01,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,DEUP281,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> DEUP281,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,DNKP307,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> DNKP307,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
SSD,SSD|Phoenix|LEGACY_VARIANT|Low Volume With Efficiency|Forest,Phoenix,,Low Volume With Efficiency,,Forest,ESPP292,SSD -> Phoenix -> Low Volume With Efficiency -> Forest -> ESPP292,forecast_forward_outputs_v6_17_full.parquet,False,0,,,False,False,0,,False,0,,True,732,1,Governed Phoenix source forecast,2026-08-12,2028-08-12,0,False,True,False,no observed actuals in any local artifact; no 15-model backtest rows,FALSE,TRUE,"Extract observed actual history by governed SQL, then run the 15 governed models, then produce the forecast."
