entity_key,date,target,lag_1,lag_7,lag_14,lag_30,lag_60,lag_90,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,year,month,quarter,day_of_month,day_of_week,week_of_year,is_month_start,is_month_end
ZAF-Go Local,2022-01-02,18498.225,18497.013,18427.963,18341.986,17467.521,16561.527000000002,15678.670999999998,18457.994857142858,31.02559191238189,18190.752900000003,306.0719106086263,2022,1,1,2,6,52,0,0
ZAF-Go Local,2022-01-03,18501.046,18498.225,18428.679,18343.113,17495.852000000003,16607.661999999997,15705.471999999998,18468.032285714286,31.055934123382528,18225.109699999997,278.7152445850123,2022,1,1,3,0,1,0,0
ZAF-Go Local,2022-01-04,18510.849,18501.046,18430.017,18363.431,17573.085,16650.655,15744.157,18478.37042857143,27.62821660290709,18258.616166666667,246.59243134847827,2022,1,1,4,1,1,0,0
ZAF-Go Local,2022-01-05,18526.333,18510.849,18450.009,18386.493,17696.243000000002,16681.506,15776.959000000006,18489.91785714286,19.84654427134892,18289.87496666667,213.97566999698103,2022,1,1,5,2,1,0,0
ZAF-Go Local,2022-01-06,18542.995,18526.333,18480.629000000004,18400.597,17819.901999999995,16690.048,15815.704,18500.821285714286,14.517026702352045,18317.544633333335,186.46689724203176,2022,1,1,6,3,1,0,0
ZAF-Go Local,2022-01-07,18555.639,18542.995,18491.65400000001,18416.833,17922.661,16696.955,15840.106000000003,18509.730714285713,18.617700975428136,18341.647733333335,165.4750844539202,2022,1,1,7,4,1,0,0
ZAF-Go Local,2022-01-08,18571.812,18555.639,18497.013,18424.644,18001.559,16713.189,15849.570999999998,18518.871428571427,23.36538476732467,18362.747,149.82347216780067,2022,1,1,8,5,1,0,0
ZAF-Go Local,2022-01-09,18573.463,18571.812,18498.225,18427.963,18069.174,16745.973,15857.318,18529.557,28.288072805332593,18381.755433333336,138.1374750406302,2022,1,1,9,6,1,0,0
ZAF-Go Local,2022-01-10,18579.424000000003,18573.463,18501.046,18428.679,18116.956,16820.197000000004,15888.035000000002,18540.305285714283,28.68987472282774,18398.56506666667,129.18105761854355,2022,1,1,10,0,2,0,0
ZAF-Go Local,2022-01-11,18602.059,18579.424000000003,18510.849,18430.017,18142.79500000001,16865.319000000003,15921.486,18551.50214285714,25.980917654758002,18413.980666666666,121.79996169705475,2022,1,1,11,1,2,0,0
ZAF-Go Local,2022-01-12,18629.818,18602.059,18526.333,18450.009,18162.481000000007,16923.888000000003,15954.913000000004,18564.53214285714,25.049617339398655,18429.289466666665,115.22432429284198,2022,1,1,12,2,2,0,0
ZAF-Go Local,2022-01-13,18653.596,18629.818,18542.995,18480.629000000004,18197.766000000003,16958.153000000002,15986.866999999998,18579.315714285713,28.977263246882817,18444.867366666665,109.35035564280328,2022,1,1,13,3,2,0,0
ZAF-Go Local,2022-01-14,18679.081,18653.596,18555.639,18491.65400000001,18244.03,16984.199999999997,16016.887999999995,18595.115857142857,35.329274148373074,18460.061700000002,105.43015862749654,2022,1,1,14,4,2,0,0
ZAF-Go Local,2022-01-15,18693.328,18679.081,18571.812,18497.013,18287.507999999994,17020.550000000003,16019.570000000002,18612.750428571428,42.433913068763026,18474.5634,104.60777504222375,2022,1,1,15,5,2,0,0
ZAF-Go Local,2022-01-16,18705.075,18693.328,18573.463,18498.225,18309.989,17052.591,16030.613,18630.109857142856,47.453773350333904,18488.09073333333,105.8169167933566,2022,1,1,16,6,2,0,0
ZAF-Go Local,2022-01-17,18719.114,18705.075,18579.424000000003,18501.046,18332.004,17084.054,16068.377999999995,18648.911571428573,47.34190995648723,18501.260266666668,107.45941059349025,2022,1,1,17,0,3,0,0
ZAF-Go Local,2022-01-18,18749.042,18719.114,18602.059,18510.849,18341.986,17115.052999999996,16105.117000000004,18668.867285714285,42.34734012836826,18514.163933333333,109.65394622298216,2022,1,1,18,1,3,0,0
ZAF-Go Local,2022-01-19,18780.596,18749.042,18629.818,18526.333,18343.113,17148.403,16125.951,18689.864857142857,40.079369225570524,18527.73246666667,112.75468677704627,2022,1,1,19,2,3,0,0
ZAF-Go Local,2022-01-20,18812.15,18780.596,18653.596,18542.995,18363.431,17155.757999999998,16134.607999999997,18711.40457142857,42.850389371970834,18542.315233333335,116.28900811213191,2022,1,1,20,3,3,0,0
ZAF-Go Local,2022-01-21,18836.933000000005,18812.15,18679.081,18555.639,18386.493,17164.684999999998,16126.304999999998,18734.05514285714,48.70558996173335,18557.272533333336,121.23935808137016,2022,1,1,21,4,3,0,0
ZAF-Go Local,2022-01-22,18865.762,18836.933000000005,18693.328,18571.812,18400.597,17198.623,16139.231,18756.60542857143,55.12938775883345,18572.287200000002,127.10999820259278,2022,1,1,22,5,3,0,0
ZAF-Go Local,2022-01-23,18866.215000000004,18865.762,18705.075,18573.463,18416.833,17235.577,16208.572,18781.23885714286,60.41382273553976,18587.792699999998,133.64762149415844,2022,1,1,23,6,3,0,0
ZAF-Go Local,2022-01-24,18874.698,18866.215000000004,18719.114,18579.424000000003,18424.644,17267.490999999998,16254.267999999996,18804.258857142857,57.16868138111003,18602.772100000002,138.90572349652876,2022,1,1,24,0,4,0,0
ZAF-Go Local,2022-01-25,18903.959,18874.698,18749.042,18602.059,18427.963,17286.652000000002,16285.526,18826.485142857146,48.06856300662467,18617.773900000004,143.23981044180567,2022,1,1,25,1,4,0,0
ZAF-Go Local,2022-01-26,18935.579,18903.959,18780.596,18629.818,18428.679,17325.928999999996,16313.198000000004,18848.616142857147,41.712928721465346,18633.640433333334,147.7804735910894,2022,1,1,26,2,4,0,0
ZAF-Go Local,2022-01-27,18964.709000000003,18935.579,18812.15,18653.596,18430.017,17333.35,16351.363000000005,18870.75657142857,40.71080770096773,18650.5371,152.4428407772301,2022,1,1,27,3,4,0,0
ZAF-Go Local,2022-01-28,18994.454,18964.709000000003,18836.933000000005,18679.081,18450.009,17346.484,16372.645999999995,18892.550714285717,44.74307239060855,18668.36016666667,156.96153586657096,2022,1,1,28,4,4,0,0
ZAF-Go Local,2022-01-29,19018.572,18994.454,18865.762,18693.328,18480.629000000004,17377.557999999997,16396.817000000003,18915.053714285714,51.24761717340341,18686.508333333335,162.23121707959655,2022,1,1,29,5,4,0,0
ZAF-Go Local,2022-01-30,19023.477000000003,19018.572,18866.215000000004,18705.075,18491.65400000001,17409.933999999994,16465.921000000002,18936.883714285716,58.74865909918301,18704.439766666666,168.30636636834825,2022,1,1,30,6,4,0,0
ZAF-Go Local,2022-01-31,19032.644,19023.477000000003,18874.698,18719.114,18497.013,17441.931,16510.476000000002,18959.349714285716,57.27086451782612,18722.167200000004,173.06198538961033,2022,1,1,31,0,5,0,1
ZAF-Go Local,2022-02-01,19069.326,19032.644,18903.959,18749.042,18498.225,17467.521,16561.527000000002,18981.913428571428,48.856938616745154,18740.021566666666,176.62556831656912,2022,2,1,1,1,5,1,0
ZAF-Go Local,2022-02-02,19103.015000000007,19069.326,18935.579,18780.596,18501.046,17495.852000000003,16607.661999999997,19005.537285714287,44.683071051793284,18759.058266666667,180.4023378801294,2022,2,1,2,2,5,0,0
ZAF-Go Local,2022-02-03,19136.481,19103.015000000007,18964.709000000003,18812.15,18510.849,17573.085,16650.655,19029.456714285716,45.79343226511827,18779.123900000002,184.1534327756583,2022,2,1,3,3,5,0,0
ZAF-Go Local,2022-02-04,19170.755,19136.481,18994.454,18836.933000000005,18526.333,17696.243000000002,16681.506,19053.99557142857,51.03768752926111,18799.978300000002,188.10741724530732,2022,2,1,4,4,5,0,0
ZAF-Go Local,2022-02-05,19199.114,19170.755,19018.572,18865.762,18542.995,17819.901999999995,16690.048,19079.18142857143,59.54878521292244,18821.459033333336,192.52394084650308,2022,2,1,5,5,5,0,0
ZAF-Go Local,2022-02-06,19205.848,19199.114,19023.477000000003,18866.215000000004,18555.639,17922.661,16696.955,19104.973142857143,67.49096001089465,18843.32966666667,197.01478012896462,2022,2,1,6,6,5,0,0
ZAF-Go Local,2022-02-07,19214.395,19205.848,19032.644,18874.698,18571.812,18001.559,16713.189,19131.026142857147,65.97093039002765,18865.0033,200.01647474803394,2022,2,1,7,0,6,0,0
ZAF-Go Local,2022-02-08,19244.09,19214.395,19069.326,18903.959,18573.463,18069.174,16745.973,19156.990571428574,55.775205647332534,18886.422733333333,201.93382091510728,2022,2,1,8,1,6,0,0
ZAF-Go Local,2022-02-09,19266.663,19244.09,19103.015000000007,18935.579,18579.424000000003,18116.956,16820.197000000004,19181.956857142857,48.65399402439764,18908.776966666668,203.2097183539249,2022,2,1,9,2,6,0,0
ZAF-Go Local,2022-02-10,19285.704,19266.663,19136.481,18964.709000000003,18602.059,18142.79500000001,16865.319000000003,19205.33514285714,43.4372553905015,18931.684933333334,203.537447835465,2022,2,1,10,3,6,0,0
ZAF-Go Local,2022-02-11,19313.817,19285.704,19170.755,18994.454,18629.818,18162.481000000007,16923.888000000003,19226.652714285712,40.53385248515302,18954.473100000003,203.6303712618308,2022,2,1,11,4,6,0,0
ZAF-Go Local,2022-02-12,19341.98,19313.817,19199.114,19018.572,18653.596,18197.766000000003,16958.153000000002,19247.09014285714,43.60274842093682,18977.27306666667,204.31774316742514,2022,2,1,12,5,6,0,0
ZAF-Go Local,2022-02-13,19347.185000000005,19341.98,19205.848,19023.477000000003,18679.081,18244.03,16984.199999999997,19267.499571428572,50.32189599967711,19000.2192,205.3655292655282,2022,2,1,13,6,6,0,0
ZAF-Go Local,2022-02-14,19353.223000000005,19347.185000000005,19214.395,19032.644,18693.328,18287.507999999994,17020.550000000003,19287.69057142857,49.814447706822925,19022.489333333335,205.5649721448672,2022,2,1,14,0,7,0,0
ZAF-Go Local,2022-02-15,19386.722,19353.223000000005,19244.09,19069.326,18705.075,18309.989,17052.591,19307.523142857146,42.9298213738771,19044.485833333336,204.43142092256866,2022,2,1,15,1,7,0,0
ZAF-Go Local,2022-02-16,19421.895,19386.722,19266.663,19103.015000000007,18719.114,18332.004,17084.054,19327.899142857146,41.63380659023211,19067.207400000003,203.2843907528728,2022,2,1,16,2,7,0,0
ZAF-Go Local,2022-02-17,19456.393000000007,19421.895,19285.704,19136.481,18749.042,18341.986,17115.052999999996,19350.075142857146,44.80173776978618,19090.633433333333,202.2786290659673,2022,2,1,17,3,7,0,0
ZAF-Go Local,2022-02-18,19491.515,19456.393000000007,19313.817,19170.755,18780.596,18343.113,17148.403,19374.45928571429,50.068140231967874,19114.2118,202.31418393087446,2022,2,1,18,4,7,0,0
ZAF-Go Local,2022-02-19,19516.927,19491.515,19341.98,19199.114,18812.15,18363.431,17155.757999999998,19399.84471428572,58.52994325090803,19137.9091,203.52168260923787,2022,2,1,19,5,7,0,0
ZAF-Go Local,2022-02-20,19522.588,19516.927,19347.185000000005,19205.848,18836.933000000005,18386.493,17164.684999999998,19424.837142857144,66.51079061470125,19161.40166666667,205.29119269120451,2022,2,1,20,6,7,0,0
ZAF-Go Local,2022-02-21,19531.346000000005,19522.588,19353.223000000005,19214.395,18865.762,18400.597,17198.623,19449.894714285714,65.41191684207726,19184.256833333337,206.0879149979822,2022,2,1,21,0,8,0,0
ZAF-Go Local,2022-02-22,19572.032,19531.346000000005,19386.722,19244.09,18866.215000000004,18416.833,17235.577,19475.340857142863,55.42060610633464,19206.44296666667,206.44443419786793,2022,2,1,22,1,8,0,0
ZAF-Go Local,2022-02-23,19603.461000000003,19572.032,19421.895,19266.663,18874.698,18424.644,17267.490999999998,19501.813714285712,50.031409460682234,19229.9702,206.55250469427662,2022,2,1,23,2,8,0,0
ZAF-Go Local,2022-02-24,19633.35,19603.461000000003,19456.393000000007,19285.704,18903.959,18427.963,17286.652000000002,19527.751714285718,48.74177278908644,19254.262300000002,206.18271413117228,2022,2,1,24,3,8,0,0
ZAF-Go Local,2022-02-25,19666.753,19633.35,19491.515,19313.817,18935.579,18428.679,17325.928999999996,19553.03128571429,51.3810879730099,19278.575333333338,206.4552561688633,2022,2,1,25,4,8,0,0
ZAF-Go Local,2022-02-26,19696.574,19666.753,19516.927,19341.98,18964.709000000003,18430.017,17333.35,19578.065285714285,58.59687706090325,19302.947800000005,207.72198873103616,2022,2,1,26,5,8,0,0
ZAF-Go Local,2022-02-27,19701.042,19696.574,19522.588,19347.185000000005,18994.454,18450.009,17346.484,19603.729142857144,66.20366863597944,19327.3433,209.59617991076945,2022,2,1,27,6,8,0,0
ZAF-Go Local,2022-02-28,19711.050000000003,19701.042,19531.346000000005,19353.223000000005,19018.572,18480.629000000004,17377.557999999997,19629.222571428574,64.07555077671445,19350.896233333333,210.59680488714258,2022,2,1,28,0,9,0,1
ZAF-Go Local,2022-03-01,19741.284,19711.050000000003,19572.032,19386.722,19023.477000000003,18491.65400000001,17409.933999999994,19654.894571428573,53.442493997505615,19373.978833333338,210.8657490485468,2022,3,1,1,1,9,1,0
ZAF-Go Local,2022-03-02,19781.582,19741.284,19603.461000000003,19421.895,19032.644,18497.013,17441.931,19679.073428571428,47.681597924922734,19397.905733333333,210.44724242743638,2022,3,1,2,2,9,0,0
ZAF-Go Local,2022-03-03,19814.323,19781.582,19633.35,19456.393000000007,19069.326,18498.225,17467.521,19704.519285714287,48.13095855019315,19422.870333333336,210.04495575330847,2022,3,1,3,3,9,0,0
ZAF-Go Local,2022-03-04,19843.833999999995,19814.323,19666.753,19491.515,19103.015000000007,18501.046,17495.852000000003,19730.372571428572,51.981690353514,19447.70356666667,210.84301481234377,2022,3,1,4,4,9,0,0
ZAF-Go Local,2022-03-05,19873.83,19843.833999999995,19696.574,19516.927,19136.481,18510.849,17573.085,19755.66985714286,58.53624809352064,19472.397533333333,212.45720725227957,2022,3,1,5,5,9,0,0
ZAF-Go Local,2022-03-06,19876.436000000005,19873.83,19701.042,19522.588,19170.755,18526.333,17696.243000000002,19780.992142857143,66.50805214057593,19496.975833333334,214.89285265070905,2022,3,1,6,6,9,0,0
ZAF-Go Local,2022-03-07,19877.323000000004,19876.436000000005,19711.050000000003,19531.346000000005,19199.114,18542.995,17819.901999999995,19806.04842857143,64.37223566111835,19520.498533333335,216.56882867193943,2022,3,1,7,0,10,0,0
ZAF-Go Local,2022-03-08,19917.7,19877.323000000004,19741.284,19572.032,19205.848,18555.639,17922.661,19829.801714285717,53.17979154055569,19543.1055,217.26061757378963,2022,3,1,8,1,10,0,0
ZAF-Go Local,2022-03-09,19946.828999999994,19917.7,19781.582,19603.461000000003,19214.395,18571.812,18001.559,19855.003999999997,45.48475536256884,19566.833900000005,218.02802822312142,2022,3,1,9,2,10,0,0
ZAF-Go Local,2022-03-10,19977.771,19946.828999999994,19814.323,19633.35,19244.09,18573.463,18069.174,19878.610714285714,43.88105067070033,19591.248366666667,218.20992138600275,2022,3,1,10,3,10,0,0
ZAF-Go Local,2022-03-11,20013.666,19977.771,19843.833999999995,19666.753,19266.663,18579.424000000003,18116.956,19901.960428571427,47.32277042129075,19615.704400000002,219.07244995013852,2022,3,1,11,4,10,0,0
ZAF-Go Local,2022-03-12,20044.584000000003,20013.666,19873.83,19696.574,19285.704,18602.059,18142.79500000001,19926.222142857143,55.4011208238368,19640.6045,220.48007950112353,2022,3,1,12,5,10,0,0
ZAF-Go Local,2022-03-13,20052.005,20044.584000000003,19876.436000000005,19701.042,19313.817,18629.818,18162.481000000007,19950.615571428574,65.21122375543354,19665.9005,221.8869657317656,2022,3,1,13,6,10,0,0
ZAF-Go Local,2022-03-14,20061.105000000003,20052.005,19877.323000000004,19711.050000000003,19341.98,18653.596,18197.766000000003,19975.696857142855,65.68705273141363,19690.50676666667,222.42633685363816,2022,3,1,14,0,11,0,0
ZAF-Go Local,2022-03-15,20095.191000000003,20061.105000000003,19917.7,19741.284,19347.185000000005,18679.081,18244.03,20001.95142857143,55.798373378473805,19714.477600000002,222.32043528418677,2022,3,1,15,1,11,0,0
ZAF-Go Local,2022-03-16,20133.575,20095.191000000003,19946.828999999994,19781.582,19353.223000000005,18693.328,18287.507999999994,20027.307285714287,51.27642221954313,19739.411133333335,221.65158343934038,2022,3,1,16,2,11,0,0
ZAF-Go Local,2022-03-17,20165.383,20133.575,19977.771,19814.323,19386.722,18705.075,18309.989,20053.98528571429,51.00603182275692,19765.422866666668,220.5540734480927,2022,3,1,17,3,11,0,0
ZAF-Go Local,2022-03-18,20200.038,20165.383,20013.666,19843.833999999995,19421.895,18719.114,18332.004,20080.787000000004,53.51355260492483,19791.378233333333,220.26803501249972,2022,3,1,18,4,11,0,0
ZAF-Go Local,2022-03-19,20226.871,20200.038,20044.584000000003,19873.83,19456.393000000007,18749.042,18341.986,20107.411571428576,60.46445182656016,19817.316333333336,221.0729014124836,2022,3,1,19,5,11,0,0
ZAF-Go Local,2022-03-20,20227.502,20226.871,20052.005,19876.436000000005,19491.515,18780.596,18343.113,20133.452571428574,67.71510809280558,19842.998933333332,222.44759929958323,2022,3,1,20,6,11,0,0
ZAF-Go Local,2022-03-21,20230.812,20227.502,20061.105000000003,19877.323000000004,19516.927,18812.15,18363.431,20158.523571428574,64.96629641607184,19867.531833333334,222.9311673575499,2022,3,1,21,0,12,0,0
ZAF-Go Local,2022-03-22,20237.791,20230.812,20095.191000000003,19917.7,19522.588,18836.933000000005,18386.493,20182.767428571427,53.142269118110036,19891.327999999998,222.31632169737267,2022,3,1,22,1,12,0,0
ZAF-Go Local,2022-03-23,20275.516,20237.791,20133.575,19946.828999999994,19531.346000000005,18865.762,18400.597,20203.138857142858,39.57609012875669,19915.168100000003,219.74348459425582,2022,3,1,23,2,12,0,0
ZAF-Go Local,2022-03-24,20306.464,20275.516,20165.383,19977.771,19572.032,18866.215000000004,18416.833,20223.416142857142,33.95767913958223,19939.973766666666,216.90617256839462,2022,3,1,24,3,12,0,0
ZAF-Go Local,2022-03-25,20341.485,20306.464,20200.038,20013.666,19603.461000000003,18874.698,18424.644,20243.570571428572,35.60065028465716,19964.454833333333,215.38695026318902,2022,3,1,25,4,12,0,0
ZAF-Go Local,2022-03-26,20364.282000000007,20341.485,20226.871,20044.584000000003,19633.35,18903.959,18427.963,20263.777285714285,45.530958764087764,19989.055633333333,214.88038613493458,2022,3,1,26,5,12,0,0
ZAF-Go Local,2022-03-27,20367.847,20364.282000000007,20227.502,20052.005,19666.753,18935.579,18428.679,20283.40742857143,55.49795092937231,20013.420033333336,214.59612740789294,2022,3,1,27,6,12,0,0
ZAF-Go Local,2022-03-28,20374.595,20367.847,20230.812,20061.105000000003,19696.574,18964.709000000003,18430.017,20303.456714285716,57.25810367664611,20036.789833333332,213.71504192415742,2022,3,1,28,0,13,0,0
ZAF-Go Local,2022-03-29,20403.168,20374.595,20237.791,20095.191000000003,19701.042,18994.454,18450.009,20323.997142857144,52.44199868951553,20059.390533333335,212.3425358460173,2022,3,1,29,1,13,0,0
ZAF-Go Local,2022-03-30,20436.731,20403.168,20275.516,20133.575,19711.050000000003,19018.572,18480.629000000004,20347.62242857143,43.64711910724034,20082.794733333336,210.16642020505356,2022,3,1,30,2,13,0,0
ZAF-Go Local,2022-03-31,20469.291000000005,20436.731,20306.464,20165.383,19741.284,19023.477000000003,18491.65400000001,20370.653142857143,41.75030917114524,20106.9841,207.65113080234207,2022,3,1,31,3,13,0,1
ZAF-Go Local,2022-04-01,20500.800000000003,20469.291000000005,20341.485,20200.038,19781.582,19032.644,18497.013,20393.914142857142,45.24045359579988,20131.251,205.9723805689993,2022,4,2,1,4,13,1,0
ZAF-Go Local,2022-04-02,20525.887,20500.800000000003,20364.282000000007,20226.871,19814.323,19069.326,18498.225,20416.67342857143,53.74332157298467,20155.224933333335,205.72576277542913,2022,4,2,2,5,13,0,0
ZAF-Go Local,2022-04-03,20529.902,20525.887,20367.847,20227.502,19843.833999999995,19103.015000000007,18501.046,20439.75985714286,61.61970435573639,20178.943733333334,206.08571952135767,2022,4,2,3,6,13,0,0
ZAF-Go Local,2022-04-04,20536.646,20529.902,20374.595,20230.812,19873.83,19136.481,18510.849,20462.910571428572,60.53151477011875,20201.812666666672,205.6823729846442,2022,4,2,4,0,14,0,0
ZAF-Go Local,2022-04-05,20572.019,20536.646,20403.168,20237.791,19876.436000000005,19170.755,18526.333,20486.06071428571,51.4298148805866,20223.906533333335,204.83369884473382,2022,4,2,5,1,14,0,0
ZAF-Go Local,2022-04-06,20609.754,20572.019,20436.731,20275.516,19877.323000000004,19199.114,18542.995,20510.182285714287,45.30420969386143,20247.092633333334,203.50947975950476,2022,4,2,6,2,14,0,0
ZAF-Go Local,2022-04-07,20643.076,20609.754,20469.291000000005,20306.464,19917.7,19205.848,18555.639,20534.899857142856,45.748506437084686,20271.507,201.54395330946124,2022,4,2,7,3,14,0,0
ZAF-Go Local,2022-04-08,20734.54,20643.076,20500.800000000003,20341.485,19946.828999999994,19214.395,18571.812,20559.726285714285,51.0565861013047,20295.6862,201.14535021543313,2022,4,2,8,4,14,0,0
ZAF-Go Local,2022-04-09,20734.54,20734.54,20525.887,20364.282000000007,19977.771,19244.09,18573.463,20593.117714285712,76.29249083398821,20321.943233333335,205.40393033240278,2022,4,2,9,5,14,0,0
ZAF-Go Local,2022-04-10,20714.74,20734.54,20529.902,20367.847,20013.666,19266.663,18579.424000000003,20622.92528571429,85.81386804971983,20347.168866666667,208.1299371694044,2022,4,2,10,6,14,0,0
ZAF-Go Local,2022-04-11,20714.74,20714.74,20536.646,20374.595,20044.584000000003,19285.704,18602.059,20649.330714285716,80.7052282134713,20370.538,208.75038185722713,2022,4,2,11,0,15,0,0
ZAF-Go Local,2022-04-12,20914.026999999995,20714.74,20572.019,20403.168,20052.005,19313.817,18629.818,20674.772714285715,65.99174877959308,20392.876533333332,208.52384634857188,2022,4,2,12,1,15,0,0
ZAF-Go Local,2022-04-13,21021.094,20914.026999999995,20609.754,20436.731,20061.105000000003,19341.98,18653.596,20723.630999999998,96.69869724605793,20421.6106,219.0590102703253,2022,4,2,13,2,15,0,0
ZAF-Go Local,2022-04-14,21070.97500000001,21021.094,20643.076,20469.291000000005,20095.191000000003,19347.185000000005,18679.081,20782.393857142855,133.8211367693052,20453.610233333333,234.1761356460946,2022,4,2,14,3,15,0,0
ZAF-Go Local,2022-04-15,21070.97500000001,21070.97500000001,20734.54,20500.800000000003,20133.575,19353.223000000005,18693.328,20843.522285714287,155.54281142392873,20486.136366666666,249.91390520900387,2022,4,2,15,4,15,0,0
ZAF-Go Local,2022-04-16,21175.327,21070.97500000001,20734.54,20525.887,20165.383,19386.722,18705.075,20891.58442857143,167.75438827755278,20517.38303333334,262.59303277043455,2022,4,2,16,5,15,0,0
ZAF-Go Local,2022-04-17,20990.903,21175.327,20714.74,20529.902,20200.038,19421.895,18719.114,20954.554000000004,181.1720795875893,20551.047833333334,280.06677787214517,2022,4,2,17,6,15,0,0
ZAF-Go Local,2022-04-18,20851.636,20990.903,20714.74,20536.646,20226.871,19456.393000000007,18749.042,20994.00585714286,147.11406374727002,20577.41,283.09254923682505,2022,4,2,18,0,16,0,0
ZAF-Go Local,2022-04-19,20851.636,20851.636,20914.026999999995,20572.019,20227.502,19491.515,18780.596,21013.56242857143,107.59323659682106,20598.235500000003,279.371932081665,2022,4,2,19,1,16,0,0
ZAF-Go Local,2022-04-20,20882.388000000003,20851.636,21021.094,20609.754,20230.812,19516.927,18812.15,21004.64942857143,119.17396465830657,20619.039966666667,273.99945425289894,2022,4,2,20,2,16,0,0
ZAF-Go Local,2022-04-21,20911.901,20882.388000000003,21070.97500000001,20643.076,20237.791,19522.588,18836.933000000005,20984.83428571429,127.24226033829295,20640.759166666667,267.9214276286677,2022,4,2,21,3,16,0,0
ZAF-Go Local,2022-04-22,20946.751,20911.901,21070.97500000001,20734.54,20275.516,19531.346000000005,18865.762,20962.109428571428,123.44206770672406,20663.2295,261.1421811256151,2022,4,2,22,4,16,0,0
ZAF-Go Local,2022-04-23,20974.022,20946.751,21175.327,20734.54,20306.464,19572.032,18866.215000000004,20944.363142857146,113.73017671035174,20685.604,255.47157608955584,2022,4,2,23,5,16,0,0
ZAF-Go Local,2022-04-24,20979.109,20974.022,20990.903,20714.74,20341.485,19603.461000000003,18874.698,20915.605285714286,56.79431109417748,20707.855933333332,250.33008598391,2022,4,2,24,6,16,0,0
ZAF-Go Local,2022-04-25,20979.233000000004,20979.109,20851.636,20714.74,20364.282000000007,19633.35,18903.959,20913.92042857143,54.30878900978986,20729.110066666668,245.1662227385422,2022,4,2,25,0,17,0,0
ZAF-Go Local,2022-04-26,21017.155,20979.233000000004,20851.636,20914.026999999995,20367.847,19666.753,18935.579,20932.148571428574,51.246451880858615,20749.608433333335,239.2476929486406,2022,4,2,26,1,17,0,0
ZAF-Go Local,2022-04-27,21046.975,21017.155,20882.388000000003,21021.094,20374.595,19696.574,18964.709000000003,20955.794142857143,45.8025115494223,20771.252033333338,232.80377334169242,2022,4,2,27,2,17,0,0
ZAF-Go Local,2022-04-28,21059.494,21046.975,20911.901,21070.97500000001,20403.168,19701.042,18994.454,20979.306571428573,44.05085546704738,20793.6647,225.5527182831876,2022,4,2,28,3,17,0,0
ZAF-Go Local,2022-04-29,21088.347,21059.494,20946.751,21070.97500000001,20436.731,19711.050000000003,19018.572,21000.391285714286,41.66818052581509,20815.542233333334,218.07666977529337,2022,4,2,29,4,17,0,0
ZAF-Go Local,2022-04-30,21113.42,21088.347,20974.022,21175.327,20469.291000000005,19741.284,19023.477000000003,21020.61928571429,45.482867005053826,20837.262766666667,211.39411030488245,2022,4,2,30,5,17,0,1
ZAF-Go Local,2022-05-01,21115.143000000004,21113.42,20979.109,20990.903,20500.800000000003,19781.582,19032.644,21040.533285714286,51.76363091012918,20858.733733333334,205.35638915584641,2022,5,2,1,6,17,1,0
ZAF-Go Local,2022-05-02,21122.645,21115.143000000004,20979.233000000004,20851.636,20525.887,19814.323,19069.326,21059.966714285714,50.3767480722423,20879.21183333333,198.96410416445883,2022,5,2,2,0,18,0,0
ZAF-Go Local,2022-05-03,21126.361,21122.645,21017.155,20851.636,20529.902,19843.833999999995,19103.015000000007,21080.454142857143,40.20653398275573,20899.103766666667,192.135487941067,2022,5,2,3,1,18,0,0
ZAF-Go Local,2022-05-04,21141.611,21126.361,21046.975,20882.388000000003,20536.646,19873.83,19136.481,21096.055,31.875651864146608,20918.985733333335,183.26939410950712,2022,5,2,4,2,18,0,0
ZAF-Go Local,2022-05-05,21200.293,21141.611,21059.494,20911.901,20572.019,19876.436000000005,19170.755,21109.574428571428,27.335633595191183,20939.151233333334,172.72874585216744,2022,5,2,5,3,18,0,0
ZAF-Go Local,2022-05-06,21725.32600000001,21200.293,21088.347,20946.751,20609.754,19877.323000000004,19199.114,21129.68857142857,35.05514669847256,20960.093700000005,164.5760182711048,2022,5,2,6,4,18,0,0
ZAF-Go Local,2022-05-07,21725.32600000001,21725.32600000001,21113.42,20974.022,20643.076,19917.7,19205.848,21220.685571428574,224.53092681719895,20997.279433333333,203.9972880626243,2022,5,2,7,5,18,0,0
ZAF-Go Local,2022-05-08,21716.011,21725.32600000001,21115.143000000004,20979.109,20734.54,19946.828999999994,19214.395,21308.100714285716,286.400369970107,21033.354433333334,232.85199345849733,2022,5,2,8,6,18,0,0
ZAF-Go Local,2022-05-09,21478.964,21716.011,21122.645,20979.233000000004,20734.54,19977.771,19244.09,21393.939000000002,308.14814460544704,21066.070133333335,257.1060351844931,2022,5,2,9,0,19,0,0
ZAF-Go Local,2022-05-10,21362.411,21478.964,21126.361,21017.155,20714.74,20013.666,19266.663,21444.841714285718,284.3773567170089,21090.884266666668,259.9136969464539,2022,5,2,10,1,19,0,0
ZAF-Go Local,2022-05-11,21362.411,21362.411,21141.611,21046.975,20714.74,20044.584000000003,19285.704,21478.563142857143,252.52980027168917,21112.4733,254.4336803170894,2022,5,2,11,2,19,0,0
