entity_key,date,actual_value,forecast_version,scenario,resource,source_file
NAM-GCC Low,2023-07-15,126334.69810342789,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-16,126352.84167575836,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-17,126411.508769989,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-18,126517.46690551004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-19,126644.02331878243,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-20,126768.90226650238,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-21,126865.12617355584,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-22,126918.45506560802,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-23,126955.52912718058,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-24,127015.95307540894,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-25,127112.6462893486,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-26,127261.78994059564,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-27,127383.41293287276,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-28,127490.45119285583,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-29,127549.82899999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-30,127568.43399999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-07-31,127641.92800000009,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-01,127769.328,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-02,127919.16900000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-03,128033.976,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-04,128139.99500000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-05,128194.18600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-06,128206.68100000008,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-07,128276.83900000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-08,128379.30699999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-09,128487.60100000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-10,128598.58900000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-11,128723.15199999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-12,128772.38899999994,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-13,128786.666,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-14,128885.22499999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-15,128960.50700000009,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-16,129087.79499999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-17,129202.70599999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-18,129319.442,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-19,129372.24200000009,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-20,129400.24600000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-21,129459.28599999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-22,129574.22199999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-23,129724.476,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-24,129857.896,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-25,129967.38500000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-26,130012.011,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-27,130041.20500000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-28,130113.21499999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-29,130245.261,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-30,130416.94600000008,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-08-31,130560.88200000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-01,130696.373,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-02,130770.837,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-03,130779.60599999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-04,130789.65500000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-05,130892.14899999992,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-06,131051.25300000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-07,131181.41700000007,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-08,131312.831,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-09,131368.89200000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-10,131394.785,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-11,131491.0189999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-12,131604.321,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-13,131765.126,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-14,131900.86599999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-15,132027.89500000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-16,132079.84400000007,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-17,132101.991,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-18,132184.338,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-19,132305.745,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-20,132438.15599999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-21,132575.07800000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-22,132688.24300000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-23,132738.5759999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-24,132760.71299999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-25,132830.25,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-26,132964.31199999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-27,133102.198,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-28,133248.48399999994,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-29,133398.1640000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-09-30,133472.08899999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-01,133494.48100000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-02,133552.94499999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-03,133685.935,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-04,133790.68100000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-05,133887.48500000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-06,133982.66300000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-07,133999.68800000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-08,134004.68400000012,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-09,134021.88899999997,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-10,134111.776,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-11,134264.4200000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-12,134403.11599999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-13,134535.78999999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-14,134541.777,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-15,134541.777,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-16,134541.777,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-17,134744.06199999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-18,134884.137,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-19,135027.77600000013,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-20,135135.14399999994,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-21,135183.33299999993,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-22,135207.70600000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-23,135282.224,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-24,135403.51900000012,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-25,135532.62300000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-26,135658.943,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-27,135780.38,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-28,135795.82700000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-29,135835.54200000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-30,135914.91299999994,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-10-31,136044.41400000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-01,136176.36099999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-02,136310.18999999994,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-03,136439.9370000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-04,136490.11,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-05,136504.94199999986,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-06,136581.74100000007,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-07,136705.01100000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-08,136826.955,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-09,136957.02200000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-10,137037.9669265747,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-11,137050.73291778564,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-12,137066.2470588684,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-13,137134.3062210083,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-14,137266.8321533203,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-15,137420.19830703735,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-16,137582.77186203003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-17,137740.0828514099,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-18,137814.6530418396,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-19,137824.48211288452,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-20,137953.44397354126,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-21,145950.54691696167,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-22,147465.8249130249,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-23,147465.8249130249,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-24,147454.38624572754,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-25,147425.4289703369,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-26,147379.07917785645,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-27,147379.07917785645,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-28,147379.07917785645,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-29,147190.58875274658,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-11-30,146978.55014038086,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-01,146888.32989501953,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-02,146888.32989501953,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-03,146901.54724121094,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-04,147002.06383514404,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-05,147151.86989593506,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-06,147304.187210083,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-07,147441.85104370117,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-08,147577.409034729,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-09,147638.12316131592,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-10,147646.91485595703,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-11,147646.91485595703,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-12,139864.53985595703,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-13,138144.29203033447,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-14,138144.29203033447,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-15,138238.34896850586,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-16,138273.9239578247,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-17,138288.35111236572,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-18,138361.7060394287,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-19,138478.1873779297,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-20,138601.22288513184,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-21,138678.46907806396,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-22,138783.7098388672,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-23,138833.37128448486,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-24,138858.91316223145,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-25,138868.6569366455,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-26,138898.8872833252,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-27,138952.28720855713,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-28,139029.5199432373,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-29,139096.49514770508,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-30,139111.05170440674,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2023-12-31,139111.4289703369,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-01,139111.4289703369,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-02,139182.29203796387,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-03,139281.79399871826,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-04,139385.85092926025,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-05,139483.29096221924,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-06,139543.90887451172,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-07,139560.4887084961,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-08,139632.1740951538,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-09,139752.48582458496,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-10,139874.59873199463,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-11,139972.54901885986,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-12,139972.54901885986,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-13,140087.70780181885,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-14,140134.58588409424,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-15,140185.27158355713,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-16,140263.67406463623,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-17,140381.7688140869,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-18,140514.27879333496,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-19,140639.23778533936,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-20,140710.67207336426,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-21,140744.90601348877,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-22,140820.3350830078,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-23,140951.48906707764,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-24,141091.20433807373,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-25,141219.56520080566,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-26,141339.777053833,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-27,141394.88482666016,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-28,141414.83753967285,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-29,141524.66577911377,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-30,142315.35172271729,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-01-31,143171.25967407227,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-01,143381.09994506836,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-02,143534.50982666016,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-03,143534.50982666016,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-04,143558.07818603516,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-05,143558.07818603516,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-06,143609.98292541504,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-07,143655.97022247314,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-08,143727.16915130615,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-09,144070.65800476074,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-10,144070.65800476074,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-11,143582.7049331665,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-12,143582.7049331665,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-13,143630.06600000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-14,143753.75200000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-15,143753.75200000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-16,143751.49400000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-17,143643.465,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-18,143574.43700000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-19,143574.43700000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-20,143642.5249999999,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-21,143769.64299999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-22,143866.316,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-23,143908.115,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-24,143908.115,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-25,143908.115,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-26,143924.0550000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-27,144048.95900000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-28,144150.18600000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-02-29,144254.64399999997,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-01,144374.80000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-02,144432.80200000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-03,144438.597,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-04,144496.95800000004,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-05,144621.20500000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-06,144742.44,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-07,144867.30000000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-08,144979.86600000015,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-09,145040.95399999997,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-10,145058.52400000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-11,145131.54100000006,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-12,145259.86599999998,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-13,145409.0560000001,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-14,145546.41400000002,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-15,145679.31100000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-16,145749.11500000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-17,145768.773,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-18,145833.49300000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-19,145956.12700000007,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-20,146086.41999999995,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-21,146218.25100000005,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-22,146360.74599999993,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-23,146448.03399999993,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-24,146487.51999999996,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-25,146592.46999999997,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
NAM-GCC Low,2024-03-26,146751.44300000003,2026-05-01,Enterprise,HDD,hdd_region_actuals.csv
