case_id,route_id,route_group,base_metric,entity_value,case_class,viewer_complete,forecast_complete,has_observed_actuals,observed_row_count,has_backtest_estimates,backtest_row_count,backtest_model_count,has_all_15_governed_models,backtest_model_names,has_forecast_values,forecast_row_count,forward_actual_row_count,missing_data_reason
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::EURPRD09,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,EURPRD09,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::EURPRD10,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,EURPRD10,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::FRAP264,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,FRAP264,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::GBRP123,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,GBRP123,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::GBRP265,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,GBRP265,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::GBRP267,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,GBRP267,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::GBRP302,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,GBRP302,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::IDNP305,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,IDNP305,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::INDP287,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,INDP287,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::INDPRD01,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,INDPRD01,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::ISRP290,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,ISRP290,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::ITAP293,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,ITAP293,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::JPNP286,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,JPNP286,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::JPNP301,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,JPNP301,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::JPNPRD01,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,JPNPRD01,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::KORP216,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,KORP216,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::LAMP152,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,LAMP152,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::LAMP215,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,LAMP215,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::LAMPRD80,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,LAMPRD80,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::MEXP297,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,MEXP297,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::MYSP306,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,MYSP306,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP100,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP100,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP101,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP101,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP102,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP102,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP103,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP103,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP104,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP104,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP105,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP105,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP106,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP106,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP108,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP108,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP109,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP109,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP113,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP113,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP114,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP114,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP115,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP115,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP116,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP116,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP118,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP118,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP125,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP125,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP126,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP126,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP128,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP128,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP129,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP129,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP130,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP130,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP131,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP131,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP132,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP132,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP133,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP133,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP134,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP134,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP135,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP135,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP136,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP136,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP154,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP154,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP157,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP157,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP158,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP158,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP159,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP159,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP161,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP161,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP162,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP162,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP163,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP163,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP164,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP164,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP166,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP166,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP167,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP167,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP169,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP169,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP170,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP170,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP171,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP171,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP172,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP172,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP173,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP173,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP197,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP197,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP220,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP220,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP221,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP221,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP222,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP222,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMP223,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMP223,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD01,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD01,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD02,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD02,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD03,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD03,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD04,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD04,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD05,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD05,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD06,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD06,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD07,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD07,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD08,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD08,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD10,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD10,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD11,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD11,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD12,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD12,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest::NAMPRD13,SSD|Phoenix|LEGACY_VARIANT|Low Volume No Efficiency|Forest,SSD Phoenix Low Volume No Efficiency,SSD,NAMPRD13,FORECAST_ONLY,False,True,False,0,False,0,0,False,,True,732,0,no observed actual values in the V6.17 Viewer artifact; no model backtest rows
