extraction_id,cohort_id,selected_for_p3_extraction,metric,db_type,variant,scenario,segment,demand_nature,granularity,key,route_path,source_object,source_schema,source_date_column,source_actual_column,source_forecast_column,raw_parquet_file,raw_parquet_relative_path,min_date,max_date,row_count,distinct_date_count,parseable_actual_count,non_parseable_actual_count,freshness_status,caveat,extraction_status,validation_status
EXT087,MVP137,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CHN-Gallatin,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,556,556,556,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT088,MVP138,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,DEU-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT069,MVP119,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,EUR-MSIT,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT090,MVP140,TRUE,CPU,UNKNOWN_SOURCE_DOES_NOT_CARRY_DBTYPE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,FRA-Go Local,CPU|Organic|Failover|Region,forecast_substrateBE_cpu_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,cpu_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/cpu/cpu_actuals_raw.parquet,2022-01-04,2023-07-20,562,562,562,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT071,MVP121,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,APC-Multitenant,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1103,1103,1103,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT072,MVP122,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,ARE-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT073,MVP123,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,AUS-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1103,1103,1103,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT074,MVP124,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,BRA-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-09-22,2023-07-20,1009,1009,1009,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT075,MVP125,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CAN-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT076,MVP126,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CHE-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT077,MVP127,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,CHN-Gallatin,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2022-05-10,2023-07-20,429,429,429,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT078,MVP128,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,DEU-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1100,1100,1100,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT079,MVP129,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,EUR-Multitenant,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1102,1102,1102,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT080,MVP130,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Consumed,NOT_APPLICABLE,Organic,Region,FRA-Go Local,IOPS|Organic|Consumed|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1102,1102,1102,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT081,MVP131,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,APC-Multitenant,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1102,1102,1102,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT082,MVP132,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,ARE-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT083,MVP133,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,AUS-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1103,1103,1103,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT084,MVP134,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,BRA-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-09-22,2023-07-20,1009,1009,1009,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT085,MVP135,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CAN-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT086,MVP136,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CHE-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1101,1101,1101,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT087,MVP137,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,CHN-Gallatin,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2022-05-10,2023-07-20,429,429,429,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT088,MVP138,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,DEU-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1100,1100,1100,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT089,MVP139,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,EUR-Multitenant,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1102,1102,1102,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
EXT090,MVP140,TRUE,IOPS,NOT_APPLICABLE,NOT_APPLICABLE,Failover,NOT_APPLICABLE,Organic,Region,FRA-Go Local,IOPS|Organic|Failover|Region,forecast_substrateBE_iops_actual_region,dbo,DateTime,Value,NOT_PRESENT_IN_SOURCE,iops_actuals_raw.parquet,data/raw/v6_24_mvp_cohort/iops/iops_actuals_raw.parquet,2020-06-23,2023-07-20,1102,1102,1102,0,STALE (to 2023-07-20),"STALE_ACTUALS_SOURCE, latest date 2023-07-20; 15 governed model backtests DO NOT exist yet and must be generated in P5",EXTRACTED,VALIDATED
