entity_key,resource,scenario,granularity,actual_date,value,data_source
EUR-Gallatin,HDD,Enterprise,Region,2026-04-06,467.4980485966613,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-04-13,457.0992278813667,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-04-20,441.33294142832113,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-04-27,436.68834021208204,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-05-04,459.19280681505205,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-05-11,466.483110651221,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-05-18,432.4486250637432,SubstrateBE_M2CP_Demand_History
EUR-Gallatin,HDD,Enterprise,Region,2026-05-25,468.32928495671695,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-01-01,607.601514434525,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-01-08,623.4491122159989,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-01-15,603.2431759151938,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-01-22,604.10720424476,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-01-29,611.4469523800817,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-02-05,600.3476957250659,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-02-12,599.394402542038,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-02-19,603.060997199573,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-02-26,614.5284573845043,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-03-04,593.4679353734155,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-03-11,592.3737617800862,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-03-18,585.9123412587544,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-03-25,584.3762167041823,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-04-01,607.7025655556031,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-04-08,629.8841927283297,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-04-15,584.580344206237,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-04-22,598.8147496543842,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-04-29,583.7453074666794,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-05-06,618.9107886965539,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-05-13,596.8982658773049,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-05-20,606.0122853331031,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-05-27,609.2093484909127,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-06-03,583.9799452027664,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-06-10,601.2972827442977,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-06-17,599.1989191757737,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-06-24,615.6978690014481,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-07-01,581.2784239890407,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-07-08,582.0154059005579,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-07-15,617.7639779901135,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-07-22,593.371550350131,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-07-29,592.1998916620472,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-08-05,606.3560454298603,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-08-12,598.6367349100707,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-08-19,638.4377937420048,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-08-26,609.4340218962901,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-09-02,607.7968760367479,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-09-09,621.9039419427064,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-09-16,604.0561215875864,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-09-23,606.1691044252153,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-09-30,585.9374171781642,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-10-07,563.9072663930317,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-10-14,583.7669313621756,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-10-21,607.9169526109881,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-10-28,587.1979831913937,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-11-04,618.6476918501113,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-11-11,619.4502267014352,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-11-18,610.3570105259897,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-11-25,602.8729525497636,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-12-02,581.8261273493096,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-12-09,601.1982207636707,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-12-16,598.7155136537395,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-12-23,619.1818728899162,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2024-12-30,631.0821980769609,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-01-06,616.5123615122433,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-01-13,586.9589994287253,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-01-20,638.1251268389262,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-01-27,626.2261342337696,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-02-03,612.0201688170522,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-02-10,567.8319881381585,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-02-17,590.8060816910745,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-02-24,607.1129790844884,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-03-03,622.4026444847525,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-03-10,587.1010226956347,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-03-17,667.4337416068192,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-03-24,562.2735326204771,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-03-31,604.7557988184029,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-04-07,604.4635146366013,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-04-14,597.221287335099,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-04-21,603.6559081969006,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-04-28,623.2067677798063,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-05-05,593.7763584110708,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-05-12,571.8006892138196,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-05-19,611.7674403502521,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-05-26,610.1588113288872,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-06-02,610.0930651550818,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-06-09,622.7070939493574,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-06-16,610.3734507979028,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-06-23,624.9748251270395,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-06-30,574.0459808885414,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-07-07,590.356675910789,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-07-14,617.5738660042779,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-07-21,604.8475310408814,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-07-28,628.7913907034214,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-08-04,593.1670714485783,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-08-11,625.0281319871295,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-08-18,599.6065912735025,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-08-25,591.5889768721856,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-09-01,605.8708588113147,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-09-08,613.2221512713454,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-09-15,589.8922657563098,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-09-22,598.549699376613,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-09-29,589.824487180294,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-10-06,631.5677501468448,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-10-13,626.3221310413618,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-10-20,594.1630356939073,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-10-27,623.5521088745536,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-11-03,608.7355621411288,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-11-10,593.0859653219403,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-11-17,621.4771764080781,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-11-24,607.9164319364909,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-12-01,630.2185780542135,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-12-08,610.5569639103996,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-12-15,636.1832094276435,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-12-22,605.0342484670748,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2025-12-29,618.6203341263421,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-01-05,621.5430719522149,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-01-12,620.004516215729,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-01-19,618.723886774882,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-01-26,614.9001423987103,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-02-02,613.6047106536104,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-02-09,640.6261155935321,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-02-16,632.3363752377594,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-02-23,604.4426104815061,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-03-02,641.6499673110462,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-03-09,618.6680470914838,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-03-16,604.293363774249,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-03-23,619.4158983950323,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-03-30,613.511962079068,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-04-06,618.428074609495,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-04-13,598.6944338863772,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-04-20,601.6744428106698,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-04-27,642.2150983458165,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-05-04,634.9290774762876,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-05-11,600.9077857436947,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-05-18,600.7432878580238,SubstrateBE_M2CP_Demand_History
MEA-Dedicated,HDD,Enterprise,Region,2026-05-25,649.485413617936,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-01-01,1162.998391350255,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-01-08,1074.7055717634903,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-01-15,1057.7151703358654,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-01-22,1187.739477589317,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-01-29,1109.0268354963725,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-02-05,1107.9720797228154,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-02-12,1104.6768979411743,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-02-19,1148.9863621555303,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-02-26,1096.5368172781973,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-03-04,1151.5426023145833,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-03-11,1096.2959786888164,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-03-18,1120.6921012884177,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-03-25,1070.083712316382,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-04-01,1110.3337616107983,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-04-08,1144.8491101935065,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-04-15,1099.9876934997076,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-04-22,1148.3115978596652,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-04-29,1196.628446164866,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-05-06,1137.758018797393,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-05-13,1098.5974589351154,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-05-20,1110.4193735373162,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-05-27,1093.1583097289088,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-06-03,1180.353672600303,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-06-10,1009.9244170334978,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-06-17,1111.3536301853444,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-06-24,1112.6901129644098,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-07-01,1116.4922215895583,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-07-08,1057.887237991104,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-07-15,1117.314379721244,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-07-22,1116.7286079154692,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-07-29,1152.783584349478,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-08-05,1128.6549531212254,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-08-12,1148.7632344716965,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-08-19,1079.9893407033128,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-08-26,1108.1418444278872,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-09-02,1119.0568944375261,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-09-09,1122.1099973314488,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-09-16,1090.2099026932738,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-09-23,1163.1711180713253,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-09-30,1093.6651511120226,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-10-07,1060.5033726959673,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-10-14,1128.3024212311966,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-10-21,1137.4389905828639,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-10-28,1147.1672979641833,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-11-04,1084.2558448614545,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-11-11,1107.9847013589426,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-11-18,1072.1620362726132,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-11-25,1145.338422122948,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-12-02,1129.0502566188077,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-12-09,1148.4011443590703,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-12-16,1138.5293639958563,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-12-23,1098.1049753008028,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2024-12-30,1124.8870954377405,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-01-06,1055.1444818480568,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-01-13,1136.4812101304299,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-01-20,1152.5081325706813,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-01-27,1090.8873942603836,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-02-03,1048.872404871031,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-02-10,1069.838098184094,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-02-17,1083.9715380726543,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-02-24,1163.549900670409,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-03-03,1122.2702930707512,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-03-10,1080.8364600149598,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-03-17,1141.6065285575648,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-03-24,1049.6870704820765,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-03-31,1115.2943681544498,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-04-07,1161.513717346517,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-04-14,1112.8311505204322,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-04-21,1168.7713186163542,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-04-28,1185.6883953040476,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-05-05,1086.0285916282307,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-05-12,1086.908756782443,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-05-19,1095.2994546800296,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-05-26,1144.4326600648596,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-06-02,1155.1638965476754,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-06-09,1168.1918155079395,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-06-16,1171.6297818565097,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-06-23,1164.4411951277864,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-06-30,1160.2203076672413,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-07-07,1134.307293950897,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-07-14,1099.058831354767,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-07-21,1104.9068126816712,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-07-28,1143.6984256080416,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-08-04,1187.3363054515917,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-08-11,1188.4857254756623,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-08-18,1065.6365351913137,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-08-25,1103.0540145946325,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-09-01,1179.9127217958187,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-09-08,1095.9600733746213,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-09-15,1077.6506863163684,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-09-22,1153.2255003407865,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-09-29,1192.1255853606017,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-10-06,1199.3691750010946,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-10-13,1152.0779970347867,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-10-20,1158.8129210362758,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-10-27,1153.7597905544392,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-11-03,1134.4488189547808,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-11-10,1020.5839957774419,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-11-17,1161.7273550563516,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-11-24,1122.8432106525888,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-12-01,1170.9838472632516,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-12-08,1115.5367477008879,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-12-15,1081.5232053062084,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-12-22,1180.164877563017,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2025-12-29,1144.2291698643348,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2026-01-05,1257.7813477718253,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2026-01-12,1170.060725802176,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2026-01-19,1174.9855487927227,SubstrateBE_M2CP_Demand_History
NAM-Dedicated,HDD,Enterprise,Region,2026-01-26,1165.6376195721857,SubstrateBE_M2CP_Demand_History
