run_id,metric,series_id,model_name,model_family,forecast_steps_emitted,model_status,runtime_seconds,error
P6B_20260823T220902,CPU,CPU__Consumed__Region__CAN-Go-Local,XGBoost,Challenger,30,OK,0.0562,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CAN-Go-Local,FNAR-V2,Neural,30,OK,0.0857,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CAN-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CAN-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,AutoARIMA,Challenger,30,OK,0.1659,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,ETS Explicit,Challenger,30,OK,0.0151,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,ETS_Current,Baseline,30,OK,0.0012,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,Theta,Challenger,30,OK,0.0143,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,LightGBM,Challenger,30,OK,0.023,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,LinearRegression,Baseline,30,OK,0.0021,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,XGBoost,Challenger,30,OK,0.0595,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,FNAR-V2,Neural,30,OK,0.1755,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHE-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,AutoARIMA,Challenger,30,OK,0.0839,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,ETS Explicit,Challenger,30,OK,0.017,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,ETS_Current,Baseline,30,OK,0.0012,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,Theta,Challenger,30,OK,0.0116,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,LightGBM,Challenger,30,OK,0.0231,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,LinearRegression,Baseline,30,OK,0.0022,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,XGBoost,Challenger,30,OK,0.0651,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,FNAR-V2,Neural,30,OK,0.1968,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Consumed__Region__CHN-Gallatin,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,AutoARIMA,Challenger,30,OK,0.2011,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,ETS Explicit,Challenger,30,OK,0.0147,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,Theta,Challenger,30,OK,0.0139,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,LightGBM,Challenger,30,OK,0.0227,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,LinearRegression,Baseline,30,OK,0.0022,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,XGBoost,Challenger,30,OK,0.0548,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,FNAR-V2,Neural,30,OK,0.1009,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Consumed__Region__DEU-Go-Local,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,ARIMA_Fixed,Baseline,30,OK,0.0008,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,AutoARIMA,Challenger,30,OK,0.5149,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,ETS Explicit,Challenger,30,OK,0.0149,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,Theta,Challenger,30,OK,0.0094,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,LightGBM,Challenger,30,OK,0.0238,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,LinearRegression,Baseline,30,OK,0.0021,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,XGBoost,Challenger,30,OK,0.0644,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,FNAR-V2,Neural,30,OK,0.0935,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Consumed__Region__EUR-MSIT,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,AutoARIMA,Challenger,30,OK,0.7114,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,ETS Explicit,Challenger,30,OK,0.0165,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,ETS_Current,Baseline,30,OK,0.0012,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,Theta,Challenger,30,OK,0.0097,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,LightGBM,Challenger,30,OK,0.0249,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,LinearRegression,Baseline,30,OK,0.0022,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,XGBoost,Challenger,30,OK,0.0552,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,FNAR-V2,Neural,30,OK,0.1807,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0016,
P6B_20260823T220902,CPU,CPU__Consumed__Region__FRA-Go-Local,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,FixedGrowth_6,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,ARIMA_Fixed,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,AutoARIMA,Challenger,30,OK,0.4033,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,ETS Explicit,Challenger,30,OK,0.0185,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,ETS_Current,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,Theta,Challenger,30,OK,0.0139,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,LightGBM,Challenger,30,OK,0.0241,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,LinearRegression,Baseline,30,OK,0.0022,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,XGBoost,Challenger,30,OK,0.0598,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,FNAR-V2,Neural,30,OK,0.0949,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,NLIN-DLIN_FIXED,Neural,30,OK,0.0017,
P6B_20260823T220902,CPU,CPU__Failover__Region__APC-Multitenant,SMLP-TCN,Neural,30,OK,0.0008,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,AutoARIMA,Challenger,30,OK,0.7124,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,ETS Explicit,Challenger,30,OK,0.0164,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,ETS_Current,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,Theta,Challenger,30,OK,0.0107,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,LightGBM,Challenger,30,OK,0.0243,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,LinearRegression,Baseline,30,OK,0.0019,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,XGBoost,Challenger,30,OK,0.054,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,FNAR-V2,Neural,30,OK,0.066,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0017,
P6B_20260823T220902,CPU,CPU__Failover__Region__ARE-Go-Local,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,AutoARIMA,Challenger,30,OK,0.4692,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,ETS Explicit,Challenger,30,OK,0.0494,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,ETS_Current,Baseline,30,OK,0.0021,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,Theta,Challenger,30,OK,0.0109,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,LightGBM,Challenger,30,OK,0.0317,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,LinearRegression,Baseline,30,OK,0.003,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,XGBoost,Challenger,30,OK,0.0632,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,FNAR-V2,Neural,30,OK,0.2396,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0021,
P6B_20260823T220902,CPU,CPU__Failover__Region__AUS-Go-Local,SMLP-TCN,Neural,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0008,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,AutoARIMA,Challenger,30,OK,0.0923,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,ETS Explicit,Challenger,30,OK,0.0152,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,ETS_Current,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,Theta,Challenger,30,OK,0.0104,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,LightGBM,Challenger,30,OK,0.0269,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,LinearRegression,Baseline,30,OK,0.0021,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,XGBoost,Challenger,30,OK,0.0556,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,FNAR-V2,Neural,30,OK,0.1098,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0016,
P6B_20260823T220902,CPU,CPU__Failover__Region__BRA-Go-Local,SMLP-TCN,Neural,30,OK,0.0008,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.001,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0012,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,AutoARIMA,Challenger,30,OK,0.0586,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,ETS Explicit,Challenger,30,OK,0.0179,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,Theta,Challenger,30,OK,0.0134,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,LightGBM,Challenger,30,OK,0.0239,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,LinearRegression,Baseline,30,OK,0.002,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,XGBoost,Challenger,30,OK,0.0564,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,FNAR-V2,Neural,30,OK,0.0629,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0014,
P6B_20260823T220902,CPU,CPU__Failover__Region__CAN-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,FixedGrowth_6,Baseline,30,OK,0.001,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,AutoARIMA,Challenger,30,OK,0.1338,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,ETS Explicit,Challenger,30,OK,0.015,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,ETS_Current,Baseline,30,OK,0.0012,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,Theta,Challenger,30,OK,0.0143,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,LightGBM,Challenger,30,OK,0.023,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,LinearRegression,Baseline,30,OK,0.002,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,XGBoost,Challenger,30,OK,0.0555,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,FNAR-V2,Neural,30,OK,0.1138,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHE-Go-Local,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,FixedGrowth_6,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,ARIMA_Fixed,Baseline,30,OK,0.001,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,AutoARIMA,Challenger,30,OK,0.7677,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,ETS Explicit,Challenger,30,OK,0.0178,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,ETS_Current,Baseline,30,OK,0.0013,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,Theta,Challenger,30,OK,0.0109,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,LightGBM,Challenger,30,OK,0.024,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,LinearRegression,Baseline,30,OK,0.0028,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,XGBoost,Challenger,30,OK,0.0562,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,FNAR-V2,Neural,30,OK,0.0879,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,NLIN-DLIN_FIXED,Neural,30,OK,0.0017,
P6B_20260823T220902,CPU,CPU__Failover__Region__CHN-Gallatin,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,AutoARIMA,Challenger,30,OK,0.0979,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,ETS Explicit,Challenger,30,OK,0.0181,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,Theta,Challenger,30,OK,0.016,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,LightGBM,Challenger,30,OK,0.0238,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,LinearRegression,Baseline,30,OK,0.0029,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,XGBoost,Challenger,30,OK,0.0507,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,FNAR-V2,Neural,30,OK,0.1199,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Failover__Region__DEU-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,FixedGrowth_3,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,AutoARIMA,Challenger,30,OK,0.3962,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,ETS Explicit,Challenger,30,OK,0.0163,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,ETS_Current,Baseline,30,OK,0.0011,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,Theta,Challenger,30,OK,0.0123,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,LightGBM,Challenger,30,OK,0.0251,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,LinearRegression,Baseline,30,OK,0.0024,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,XGBoost,Challenger,30,OK,0.0687,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,FNAR-V2,Neural,30,OK,0.1226,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,NLIN-DLIN_FIXED,Neural,30,OK,0.0016,
P6B_20260823T220902,CPU,CPU__Failover__Region__EUR-MSIT,SMLP-TCN,Neural,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,FixedGrowth_1_5,Baseline,30,OK,0.0009,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,FixedGrowth_3,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,FixedGrowth_4,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,FixedGrowth_6,Baseline,30,OK,0.0006,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,ARIMA_Fixed,Baseline,30,OK,0.0007,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,AutoARIMA,Challenger,30,OK,0.5571,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,ETS Explicit,Challenger,30,OK,0.0173,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,ETS_Current,Baseline,30,OK,0.0016,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,Theta,Challenger,30,OK,0.0097,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,LightGBM,Challenger,30,OK,0.0234,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,LinearRegression,Baseline,30,OK,0.0023,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,XGBoost,Challenger,30,OK,0.0561,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,FNAR-V2,Neural,30,OK,0.152,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,NLIN-DLIN_FIXED,Neural,30,OK,0.0015,
P6B_20260823T220902,CPU,CPU__Failover__Region__FRA-Go-Local,SMLP-TCN,Neural,30,OK,0.0006,
P6B_20260823T220902,IOPS,IOPS__Consumed__Region__APC-Multitenant,FixedGrowth_1_5,Baseline,30,OK,0.001,
