cohort_id,series_id,metric,db_type,scenario,segment,granularity,key,route_path,model_name,model_family,primary_rank_metric,primary_rank_value,secondary_rank_metric,secondary_rank_value,tertiary_rank_metric,tertiary_rank_value,tie_breaker_metric,tie_breaker_value,rank_within_series,is_series_champion,champion_reason,n_backtest_rows,negative_prediction_count,extreme_ratio_count,source_generation_status,caveat
V6_24_MVP_0076,SSD__Phoenix__Forest__INDPRD01,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,INDPRD01,SSD|Phoenix|LowVolume|Forest,LinearRegression,Baseline,wape,1.7205713807328824,smape,0.2863229017849225,rmse,52052.51425755068,mae,10113.043812951559,15,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,FixedGrowth_6,Baseline,wape,0.04158101309711847,smape,0.0430845256808762,rmse,5.636675136761624,mae,4.173408666666667,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,NLIN-DLIN_FIXED,Neural,wape,0.04220938473049346,smape,0.04406344538553603,rmse,5.133428575353345,mae,4.236477154548132,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,FixedGrowth_4,Baseline,wape,0.050799795242668866,smape,0.052667528494782075,rmse,6.546998016146875,mae,5.098680622222221,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,Theta,Challenger,wape,0.05092570604725411,smape,0.05300105302163263,rmse,6.627631934925507,mae,5.111318054644941,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,AutoARIMA,Challenger,wape,0.05496463160624344,smape,0.0529894081334919,rmse,8.296835943768457,mae,5.516697473672989,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,ETS Explicit,Challenger,wape,0.05497500574792698,smape,0.05293988025477318,rmse,8.370499192136288,mae,5.517738706908702,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,ARIMA_Fixed,Baseline,wape,0.05522337103011449,smape,0.05365512045658598,rmse,8.245888268302767,mae,5.542666666666669,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,FixedGrowth_3,Baseline,wape,0.05555690318706733,smape,0.05765692978558833,rmse,7.023397504200751,mae,5.576142666666667,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,ETS_Current,Baseline,wape,0.05768554188917312,smape,0.056253979802738836,rmse,7.886977631974214,mae,5.789790159738113,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,FixedGrowth_1_5,Baseline,wape,0.06274164542265073,smape,0.06525154267289683,rmse,7.757238284456438,mae,6.297261833333333,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,SMLP-TCN,Neural,wape,0.0653684493170386,smape,0.06759368805685627,rmse,8.136302746125544,mae,6.560909236845773,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,XGBoost,Challenger,wape,0.06995698621429404,smape,0.07295149200220412,rmse,8.509933136009765,mae,7.021452119954427,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,LinearRegression,Baseline,wape,0.09351920641791693,smape,0.08650294451891642,rmse,11.955555614683313,mae,9.38634817898101,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,LightGBM,Challenger,wape,0.11891970594380351,smape,0.12716643986894027,rmse,12.765494174296933,mae,11.935748902128463,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0077,SSD__Phoenix__Forest__ISRP290,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,FNAR-V2,Neural,wape,0.15493798572656467,smape,0.17047696693912154,rmse,16.039337461950517,mae,15.55083640980194,15,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,FixedGrowth_6,Baseline,wape,0.04093220440242913,smape,0.0416303181878772,rmse,23.421058209925388,mae,17.5394414,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,FixedGrowth_4,Baseline,wape,0.046708977693805234,smape,0.04788576373971148,rmse,26.889234388869763,mae,20.014787600000002,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,Theta,Challenger,wape,0.0490379340069239,smape,0.05013992406946314,rmse,27.64802260100294,mae,21.012744914380086,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,FixedGrowth_3,Baseline,wape,0.0506760171961185,smape,0.052078803900319076,rmse,28.761593843825455,mae,21.714663233333336,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,FixedGrowth_1_5,Baseline,wape,0.057361607831166644,smape,0.0591232303672013,rmse,31.69734462251996,mae,24.579437483333336,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,AutoARIMA,Challenger,wape,0.05869531685368462,smape,0.0630088656481837,rmse,38.03150864073052,mae,25.150931532740486,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,LightGBM,Challenger,wape,0.06768579404836571,smape,0.07061404751731934,rmse,39.065726334733405,mae,29.003349212565894,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,XGBoost,Challenger,wape,0.06946997576055122,smape,0.07210182699149201,rmse,37.17172062694307,mae,29.767870719401042,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,ARIMA_Fixed,Baseline,wape,0.07427253563867858,smape,0.07372514382678302,rmse,46.19938397496955,mae,31.82576666666664,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,ETS Explicit,Challenger,wape,0.07584533175743459,smape,0.0755181127931453,rmse,47.11195039195128,mae,32.49970948899436,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,SMLP-TCN,Neural,wape,0.09311643962535866,smape,0.09454893478180179,rmse,50.932664481255266,mae,39.90037575617826,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,ETS_Current,Baseline,wape,0.09327325934897293,smape,0.09785852518817902,rmse,53.661491298385485,mae,39.96757297638303,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,LinearRegression,Baseline,wape,0.09763078056247325,smape,0.10753759989227385,rmse,52.82726657869695,mae,41.834769944863666,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,FNAR-V2,Neural,wape,0.10258622374910054,smape,0.10507652275049773,rmse,47.50686177536016,mae,43.958176359244824,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0078,SSD__Phoenix__Forest__ITAP293,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,NLIN-DLIN_FIXED,Neural,wape,0.22727857961805406,smape,0.21316562451699092,rmse,124.25984388452326,mae,97.38882591062023,15,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,FixedGrowth_6,Baseline,wape,0.021926531964486358,smape,0.021693109199627372,rmse,294.0198641288358,mae,231.67748866666682,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,ETS_Current,Baseline,wape,0.02626575826647998,smape,0.026839038848895724,rmse,415.8627661335945,mae,277.52610047771293,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,AutoARIMA,Challenger,wape,0.02684344995826507,smape,0.026740128287235786,rmse,370.4641155496102,mae,283.63003705068036,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,ETS Explicit,Challenger,wape,0.027714532485782376,smape,0.028146644728126464,rmse,408.77748593074784,mae,292.83396463592214,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,FixedGrowth_4,Baseline,wape,0.028116600540018858,smape,0.027876239535226444,rmse,381.1825124154499,mae,297.08224782222237,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,NLIN-DLIN_FIXED,Neural,wape,0.02901701776671502,smape,0.02893151981964781,rmse,395.5267994278687,mae,306.59612818283045,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,ARIMA_Fixed,Baseline,wape,0.02943043553298654,smape,0.029966092415220535,rmse,430.45286835456136,mae,310.9643333333348,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,FixedGrowth_3,Baseline,wape,0.03185270091196894,smape,0.031661375048274924,rmse,430.6729087496652,mae,336.5581828666667,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,Theta,Challenger,wape,0.03493868551933578,smape,0.034803117234002985,rmse,471.88516737855275,mae,369.1649427982748,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,SMLP-TCN,Neural,wape,0.03570118063761544,smape,0.035666609407339255,rmse,483.9088310492732,mae,377.22152714137763,10,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,FixedGrowth_1_5,Baseline,wape,0.037931389019687435,smape,0.03788562240683072,rmse,509.10584884334787,mae,400.7860871000001,11,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,XGBoost,Challenger,wape,0.04442952536957044,smape,0.04461486082791791,rmse,591.9063145928716,mae,469.4459149739583,12,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,LightGBM,Challenger,wape,0.05276320881432415,smape,0.05314854879639186,rmse,695.5391770817486,mae,557.5002801125331,13,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,LinearRegression,Baseline,wape,0.05524013689361635,smape,0.05603726911230376,rmse,712.0934346231936,mae,583.6717001048881,14,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0079,SSD__Phoenix__Forest__JPNP286,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP286,SSD|Phoenix|LowVolume|Forest,FNAR-V2,Neural,wape,0.06030415342151221,smape,0.06126281147690583,rmse,743.9643979488301,mae,637.1785033535564,15,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,FixedGrowth_6,Baseline,wape,0.013058683674888348,smape,0.013109413661510987,rmse,71.98335221564123,mae,55.90646219999997,1,TRUE,Lowest wape among all 15 governed models for this series,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,FixedGrowth_4,Baseline,wape,0.016611210888235105,smape,0.016665853618719258,rmse,87.18973353266632,mae,71.11543986666666,2,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,Theta,Challenger,wape,0.016956875169344507,smape,0.01699035574195675,rmse,87.89676578650071,mae,72.5952878779095,3,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,FixedGrowth_3,Baseline,wape,0.01987256242333678,smape,0.019932631157820388,rmse,103.0904651873825,mae,85.07784456666661,4,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,AutoARIMA,Challenger,wape,0.02317725661712622,smape,0.023415968543710558,rmse,130.99451991099946,mae,99.22580661455106,5,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,FixedGrowth_1_5,Baseline,wape,0.025618704145142827,smape,0.025741449845718193,rmse,132.042604513233,mae,109.6780617833333,6,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,ARIMA_Fixed,Baseline,wape,0.029409381264348663,smape,0.03052895635675947,rmse,199.96888485295284,mae,125.90659999999991,7,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,LightGBM,Challenger,wape,0.03205694564167324,smape,0.03222323104851709,rmse,160.17816588804627,mae,137.2412767153564,8,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
V6_24_MVP_0080,SSD__Phoenix__Forest__JPNP301,SSD,Phoenix,NOT_APPLICABLE,NOT_APPLICABLE,Forest,JPNP301,SSD|Phoenix|LowVolume|Forest,ETS_Current,Baseline,wape,0.03553626133869476,smape,0.036595039617754344,rmse,212.24235386318063,mae,152.1368233370616,9,FALSE,NOT_CHAMPION,300,0,0,GENERATED_P5,AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); 15 governed model backtests DO NOT exist yet; must be generated in P5
