filter_name,filter_value,filter_label,parent_filter,parent_value,metric_id,db_type,scenario,scenario_status,granularity,entity_key,forecast_version,availability_status,computability_status,enabled,visible,reason_if_disabled,display_order,source_artifact
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::INDPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::INDPRD01,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,INDPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,633,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP120::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP120,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP120,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,634,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP179::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP179,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP179,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,635,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::JPNP286::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::JPNP286,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,JPNP286,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,636,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP265::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP265,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,GBRP265,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,637,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMP152::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMP152,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,LAMP152,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,638,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::IDNP305::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::IDNP305,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,IDNP305,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,639,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD05::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD05,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD05,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,640,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP123::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP123,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,GBRP123,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,641,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD11::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD11,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD11,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,642,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD01,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,643,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP161::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP161,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP161,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,644,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP107::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP107,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP107,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,645,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NZLP299::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NZLP299,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NZLP299,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,646,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD05::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD05,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD05,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,647,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP190::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP190,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP190,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,648,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD04::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD04,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD04,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,649,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::ITAP293::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::ITAP293,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,ITAP293,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,650,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP169::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP169,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP169,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,651,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD14::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD14,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD14,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,652,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP131::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP131,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP131,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,653,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::JPNP301::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::JPNP301,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,JPNP301,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,654,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP175::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP175,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP175,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,655,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP132::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP132,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP132,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,656,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP105::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP105,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP105,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,657,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD10::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD10,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD10,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,658,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD03::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD03,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD03,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,659,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP195::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP195,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP195,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,660,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CHLP298::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CHLP298,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,CHLP298,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,661,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP134::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP134,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP134,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,662,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP267::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::GBRP267,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,GBRP267,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,663,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CHEP278::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::CHEP278,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,CHEP278,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,664,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP128::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP128,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP128,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,665,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP114::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP114,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP114,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,666,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSPRD01::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSPRD01,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,AUSPRD01,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,667,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD16::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD16,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD16,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,668,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP106::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP106,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP106,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,669,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD19::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD19,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD19,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,670,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP113::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP113,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP113,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,671,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::MYSP306::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::MYSP306,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,MYSP306,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,672,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::TWNP295::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::TWNP295,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,TWNP295,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,673,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD17::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD17,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD17,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,674,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMP215::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::LAMP215,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,LAMP215,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,675,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP170::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP170,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP170,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,676,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP162::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP162,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP162,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,677,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP251::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP251,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP251,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,678,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP138::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP138,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP138,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,679,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::POLP291::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::POLP291,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,POLP291,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,680,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP163::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP163,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP163,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,681,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP194::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP194,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP194,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,682,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP158::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP158,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP158,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,683,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP136::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP136,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP136,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,684,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP223::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP223,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP223,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,685,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP157::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP157,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP157,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,686,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP118::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP118,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP118,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,687,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD06::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD06,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD06,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,688,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD20::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD20,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD20,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,689,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP104::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP104,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP104,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,690,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSP300::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::AUSP300,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,AUSP300,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,691,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::MEXP297::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::MEXP297,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,MEXP297,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,692,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP137::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURP137,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURP137,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,693,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP173::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP173,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP173,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,694,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::ISRP290::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::ISRP290,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,ISRP290,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,695,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP222::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP222,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP222,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,696,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP221::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP221,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP221,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,697,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP115::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP115,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP115,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,698,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP164::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP164,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP164,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,699,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP108::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP108,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP108,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,700,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD22::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD22,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD22,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,701,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP166::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP166,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP166,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,702,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD02::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::EURPRD02,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,EURPRD02,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,703,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD07::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD07,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD07,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,704,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::SGPP274::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::SGPP274,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,SGPP274,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,705,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD13::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMPRD13,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMPRD13,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,706,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP130::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NAMP130,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NAMP130,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,707,official_metrics_normalized.csv
Forecast Version,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NORP279::2026-03-12,2026-03-12 (single version),Key,ssd_phoenix::lv_with_efficiency::not_applicable::forest::NORP279,ssd_phoenix,lv_with_efficiency,not_applicable,,forest,NORP279,2026-03-12,,single_version_accuracy_only,true,true,single_version_accuracy_only,708,official_metrics_normalized.csv
