series_key,window_id,model_name,status,message,runtime_s
NAM-SDF,11,LightGBM,completed,,0.046
NAM-SDF,11,XGBoost,completed,,0.079
NAM-SDF,11,FastNeuralAR_MLP,completed,,0.396
NAM-SDF,12,ARIMA_Fixed,completed,,0.001
NAM-SDF,12,ETS_Current,completed,,0.001
NAM-SDF,12,LinearRegression,completed,,0.003
NAM-SDF,12,FixedGrowth_1_5,completed,,0.001
NAM-SDF,12,FixedGrowth_3,completed,,0.001
NAM-SDF,12,FixedGrowth_4,completed,,0.001
NAM-SDF,12,FixedGrowth_6,completed,,0.001
NAM-SDF,12,AutoARIMA,completed,,2.921
NAM-SDF,12,Theta,completed,,0.01
NAM-SDF,12,ETS Explicit,completed,,0.044
NAM-SDF,12,LightGBM,completed,,0.076
NAM-SDF,12,XGBoost,completed,,0.13
NAM-SDF,12,FastNeuralAR_MLP,completed,,0.517
NAM-TDF,1,ARIMA_Fixed,completed,,0.001
NAM-TDF,1,ETS_Current,completed,,0.001
NAM-TDF,1,LinearRegression,completed,,0.002
NAM-TDF,1,FixedGrowth_1_5,completed,,0.001
NAM-TDF,1,FixedGrowth_3,completed,,0.001
NAM-TDF,1,FixedGrowth_4,completed,,0.001
NAM-TDF,1,FixedGrowth_6,completed,,0.001
NAM-TDF,1,AutoARIMA,completed,,1.023
NAM-TDF,1,Theta,completed,,0.005
NAM-TDF,1,ETS Explicit,completed,,0.023
NAM-TDF,1,LightGBM,completed,,0.041
NAM-TDF,1,XGBoost,completed,,0.065
NAM-TDF,1,FastNeuralAR_MLP,completed,,0.146
NAM-TDF,3,ARIMA_Fixed,completed,,0.001
NAM-TDF,3,ETS_Current,completed,,0.001
NAM-TDF,3,LinearRegression,completed,,0.002
NAM-TDF,3,FixedGrowth_1_5,completed,,0.001
NAM-TDF,3,FixedGrowth_3,completed,,0.001
NAM-TDF,3,FixedGrowth_4,completed,,0.001
NAM-TDF,3,FixedGrowth_6,completed,,0.001
NAM-TDF,3,AutoARIMA,completed,,0.775
NAM-TDF,3,Theta,completed,,0.005
NAM-TDF,3,ETS Explicit,completed,,0.023
NAM-TDF,3,LightGBM,completed,,0.041
NAM-TDF,3,XGBoost,completed,,0.066
NAM-TDF,3,FastNeuralAR_MLP,completed,,0.106
NAM-TDF,4,ARIMA_Fixed,completed,,0.001
NAM-TDF,4,ETS_Current,completed,,0.001
NAM-TDF,4,LinearRegression,completed,,0.002
NAM-TDF,4,FixedGrowth_1_5,completed,,0.001
NAM-TDF,4,FixedGrowth_3,completed,,0.001
NAM-TDF,4,FixedGrowth_4,completed,,0.001
NAM-TDF,4,FixedGrowth_6,completed,,0.001
NAM-TDF,4,AutoARIMA,completed,,1.414
NAM-TDF,4,Theta,completed,,0.014
NAM-TDF,4,ETS Explicit,completed,,0.026
NAM-TDF,4,LightGBM,completed,,0.042
NAM-TDF,4,XGBoost,completed,,0.07
NAM-TDF,4,FastNeuralAR_MLP,completed,,0.152
NAM-TDF,5,ARIMA_Fixed,completed,,0.001
NAM-TDF,5,ETS_Current,completed,,0.001
NAM-TDF,5,LinearRegression,completed,,0.002
NAM-TDF,5,FixedGrowth_1_5,completed,,0.001
NAM-TDF,5,FixedGrowth_3,completed,,0.001
NAM-TDF,5,FixedGrowth_4,completed,,0.001
NAM-TDF,5,FixedGrowth_6,completed,,0.001
NAM-TDF,5,AutoARIMA,completed,,0.395
NAM-TDF,5,Theta,completed,,0.005
NAM-TDF,5,ETS Explicit,completed,,0.026
NAM-TDF,5,LightGBM,completed,,0.042
NAM-TDF,5,XGBoost,completed,,0.069
NAM-TDF,5,FastNeuralAR_MLP,completed,,0.264
NAM-TDF,6,ARIMA_Fixed,completed,,0.001
NAM-TDF,6,ETS_Current,completed,,0.001
NAM-TDF,6,LinearRegression,completed,,0.003
NAM-TDF,6,FixedGrowth_1_5,completed,,0.001
NAM-TDF,6,FixedGrowth_3,completed,,0.001
NAM-TDF,6,FixedGrowth_4,completed,,0.001
NAM-TDF,6,FixedGrowth_6,completed,,0.001
NAM-TDF,6,AutoARIMA,completed,,1.287
NAM-TDF,6,Theta,completed,,0.006
NAM-TDF,6,ETS Explicit,completed,,0.026
NAM-TDF,6,LightGBM,completed,,0.044
NAM-TDF,6,XGBoost,completed,,0.073
NAM-TDF,6,FastNeuralAR_MLP,completed,,0.197
NAM-TDF,7,ARIMA_Fixed,completed,,0.001
NAM-TDF,7,ETS_Current,completed,,0.001
NAM-TDF,7,LinearRegression,completed,,0.003
NAM-TDF,7,FixedGrowth_1_5,completed,,0.001
NAM-TDF,7,FixedGrowth_3,completed,,0.001
NAM-TDF,7,FixedGrowth_4,completed,,0.001
NAM-TDF,7,FixedGrowth_6,completed,,0.001
NAM-TDF,7,AutoARIMA,completed,,1.392
NAM-TDF,7,Theta,completed,,0.006
NAM-TDF,7,ETS Explicit,completed,,0.029
NAM-TDF,7,LightGBM,completed,,0.042
NAM-TDF,7,XGBoost,completed,,0.073
NAM-TDF,7,FastNeuralAR_MLP,completed,,0.271
NAM-TDF,8,ARIMA_Fixed,completed,,0.001
NAM-TDF,8,ETS_Current,completed,,0.001
NAM-TDF,8,LinearRegression,completed,,0.002
NAM-TDF,8,FixedGrowth_1_5,completed,,0.001
NAM-TDF,8,FixedGrowth_3,completed,,0.001
NAM-TDF,8,FixedGrowth_4,completed,,0.001
NAM-TDF,8,FixedGrowth_6,completed,,0.001
NAM-TDF,8,AutoARIMA,completed,,1.162
NAM-TDF,8,Theta,completed,,0.005
NAM-TDF,8,ETS Explicit,completed,,0.029
NAM-TDF,8,LightGBM,completed,,0.042
NAM-TDF,8,XGBoost,completed,,0.071
NAM-TDF,8,FastNeuralAR_MLP,completed,,0.223
NAM-TDF,9,ARIMA_Fixed,completed,,0.001
NAM-TDF,9,ETS_Current,completed,,0.001
NAM-TDF,9,LinearRegression,completed,,0.003
NAM-TDF,9,FixedGrowth_1_5,completed,,0.001
NAM-TDF,9,FixedGrowth_3,completed,,0.001
NAM-TDF,9,FixedGrowth_4,completed,,0.001
NAM-TDF,9,FixedGrowth_6,completed,,0.001
NAM-TDF,9,AutoARIMA,completed,,1.711
NAM-TDF,9,Theta,completed,,0.005
NAM-TDF,9,ETS Explicit,completed,,0.03
NAM-TDF,9,LightGBM,completed,,0.042
NAM-TDF,9,XGBoost,completed,,0.072
NAM-TDF,9,FastNeuralAR_MLP,completed,,0.292
NAM-TDF,10,ARIMA_Fixed,completed,,0.001
NAM-TDF,10,ETS_Current,completed,,0.001
NAM-TDF,10,LinearRegression,completed,,0.003
NAM-TDF,10,FixedGrowth_1_5,completed,,0.001
NAM-TDF,10,FixedGrowth_3,completed,,0.001
NAM-TDF,10,FixedGrowth_4,completed,,0.001
NAM-TDF,10,FixedGrowth_6,completed,,0.001
NAM-TDF,10,AutoARIMA,completed,,1.479
NAM-TDF,10,Theta,completed,,0.005
NAM-TDF,10,ETS Explicit,completed,,0.03
NAM-TDF,10,LightGBM,completed,,0.042
NAM-TDF,10,XGBoost,completed,,0.072
NAM-TDF,10,FastNeuralAR_MLP,completed,,0.214
NAM-TDF,11,ARIMA_Fixed,completed,,0.001
NAM-TDF,11,ETS_Current,completed,,0.001
NAM-TDF,11,LinearRegression,completed,,0.003
NAM-TDF,11,FixedGrowth_1_5,completed,,0.001
NAM-TDF,11,FixedGrowth_3,completed,,0.001
NAM-TDF,11,FixedGrowth_4,completed,,0.001
NAM-TDF,11,FixedGrowth_6,completed,,0.001
NAM-TDF,11,AutoARIMA,completed,,1.512
NAM-TDF,11,Theta,completed,,0.005
NAM-TDF,11,ETS Explicit,completed,,0.031
NAM-TDF,11,LightGBM,completed,,0.043
NAM-TDF,11,XGBoost,completed,,0.073
NAM-TDF,11,FastNeuralAR_MLP,completed,,0.267
NAM-TDF,12,ARIMA_Fixed,completed,,0.001
NAM-TDF,12,ETS_Current,completed,,0.001
NAM-TDF,12,LinearRegression,completed,,0.003
NAM-TDF,12,FixedGrowth_1_5,completed,,0.001
NAM-TDF,12,FixedGrowth_3,completed,,0.001
NAM-TDF,12,FixedGrowth_4,completed,,0.001
NAM-TDF,12,FixedGrowth_6,completed,,0.001
NAM-TDF,12,AutoARIMA,completed,,1.822
NAM-TDF,12,Theta,completed,,0.005
NAM-TDF,12,ETS Explicit,completed,,0.032
NAM-TDF,12,LightGBM,completed,,0.043
NAM-TDF,12,XGBoost,completed,,0.073
NAM-TDF,12,FastNeuralAR_MLP,completed,,0.249
NOR-Go Local,1,ARIMA_Fixed,completed,,0.001
NOR-Go Local,1,ETS_Current,completed,,0.001
NOR-Go Local,1,LinearRegression,completed,,0.004
NOR-Go Local,1,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,1,FixedGrowth_3,completed,,0.001
NOR-Go Local,1,FixedGrowth_4,completed,,0.001
NOR-Go Local,1,FixedGrowth_6,completed,,0.001
NOR-Go Local,1,AutoARIMA,completed,,0.633
NOR-Go Local,1,Theta,completed,,0.004
NOR-Go Local,1,ETS Explicit,completed,,0.027
NOR-Go Local,1,LightGBM,completed,,0.039
NOR-Go Local,1,XGBoost,completed,,0.055
NOR-Go Local,1,FastNeuralAR_MLP,completed,,0.277
NOR-Go Local,2,ARIMA_Fixed,completed,,0.001
NOR-Go Local,2,ETS_Current,completed,,0.001
NOR-Go Local,2,LinearRegression,completed,,0.004
NOR-Go Local,2,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,2,FixedGrowth_3,completed,,0.001
NOR-Go Local,2,FixedGrowth_4,completed,,0.001
NOR-Go Local,2,FixedGrowth_6,completed,,0.001
NOR-Go Local,2,AutoARIMA,completed,,0.346
NOR-Go Local,2,Theta,completed,,0.005
NOR-Go Local,2,ETS Explicit,completed,,0.027
NOR-Go Local,2,LightGBM,completed,,0.041
NOR-Go Local,2,XGBoost,completed,,0.055
NOR-Go Local,2,FastNeuralAR_MLP,completed,,0.307
NOR-Go Local,3,ARIMA_Fixed,completed,,0.001
NOR-Go Local,3,ETS_Current,completed,,0.001
NOR-Go Local,3,LinearRegression,completed,,0.003
NOR-Go Local,3,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,3,FixedGrowth_3,completed,,0.001
NOR-Go Local,3,FixedGrowth_4,completed,,0.001
NOR-Go Local,3,FixedGrowth_6,completed,,0.001
NOR-Go Local,3,AutoARIMA,completed,,0.421
NOR-Go Local,3,Theta,completed,,0.005
NOR-Go Local,3,ETS Explicit,completed,,0.029
NOR-Go Local,3,LightGBM,completed,,0.042
NOR-Go Local,3,XGBoost,completed,,0.058
NOR-Go Local,3,FastNeuralAR_MLP,completed,,0.324
NOR-Go Local,4,ARIMA_Fixed,completed,,0.001
NOR-Go Local,4,ETS_Current,completed,,0.001
NOR-Go Local,4,LinearRegression,completed,,0.003
NOR-Go Local,4,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,4,FixedGrowth_3,completed,,0.001
NOR-Go Local,4,FixedGrowth_4,completed,,0.001
NOR-Go Local,4,FixedGrowth_6,completed,,0.001
NOR-Go Local,4,AutoARIMA,completed,,0.351
NOR-Go Local,4,Theta,completed,,0.005
NOR-Go Local,4,ETS Explicit,completed,,0.029
NOR-Go Local,4,LightGBM,completed,,0.04
NOR-Go Local,4,XGBoost,completed,,0.054
NOR-Go Local,4,FastNeuralAR_MLP,completed,,0.311
NOR-Go Local,5,ARIMA_Fixed,completed,,0.001
NOR-Go Local,5,ETS_Current,completed,,0.001
NOR-Go Local,5,LinearRegression,completed,,0.003
NOR-Go Local,5,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,5,FixedGrowth_3,completed,,0.001
NOR-Go Local,5,FixedGrowth_4,completed,,0.001
NOR-Go Local,5,FixedGrowth_6,completed,,0.001
NOR-Go Local,5,AutoARIMA,completed,,0.527
NOR-Go Local,5,Theta,completed,,0.004
NOR-Go Local,5,ETS Explicit,completed,,0.031
NOR-Go Local,5,LightGBM,completed,,0.041
NOR-Go Local,5,XGBoost,completed,,0.053
NOR-Go Local,5,FastNeuralAR_MLP,completed,,0.313
NOR-Go Local,6,ARIMA_Fixed,completed,,0.001
NOR-Go Local,6,ETS_Current,completed,,0.001
NOR-Go Local,6,LinearRegression,completed,,0.002
NOR-Go Local,6,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,6,FixedGrowth_3,completed,,0.001
NOR-Go Local,6,FixedGrowth_4,completed,,0.001
NOR-Go Local,6,FixedGrowth_6,completed,,0.001
NOR-Go Local,6,AutoARIMA,completed,,0.56
NOR-Go Local,6,Theta,completed,,0.004
NOR-Go Local,6,ETS Explicit,completed,,0.032
NOR-Go Local,6,LightGBM,completed,,0.041
NOR-Go Local,6,XGBoost,completed,,0.059
NOR-Go Local,6,FastNeuralAR_MLP,completed,,0.338
NOR-Go Local,7,ARIMA_Fixed,completed,,0.001
NOR-Go Local,7,ETS_Current,completed,,0.001
NOR-Go Local,7,LinearRegression,completed,,0.002
NOR-Go Local,7,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,7,FixedGrowth_3,completed,,0.001
NOR-Go Local,7,FixedGrowth_4,completed,,0.001
NOR-Go Local,7,FixedGrowth_6,completed,,0.001
NOR-Go Local,7,AutoARIMA,completed,,0.66
NOR-Go Local,7,Theta,completed,,0.004
NOR-Go Local,7,ETS Explicit,completed,,0.031
NOR-Go Local,7,LightGBM,completed,,0.041
NOR-Go Local,7,XGBoost,completed,,0.056
NOR-Go Local,7,FastNeuralAR_MLP,completed,,0.32
NOR-Go Local,8,ARIMA_Fixed,completed,,0.001
NOR-Go Local,8,ETS_Current,completed,,0.001
NOR-Go Local,8,LinearRegression,completed,,0.003
NOR-Go Local,8,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,8,FixedGrowth_3,completed,,0.001
NOR-Go Local,8,FixedGrowth_4,completed,,0.001
NOR-Go Local,8,FixedGrowth_6,completed,,0.001
NOR-Go Local,8,AutoARIMA,completed,,0.561
NOR-Go Local,8,Theta,completed,,0.005
NOR-Go Local,8,ETS Explicit,completed,,0.034
NOR-Go Local,8,LightGBM,completed,,0.041
NOR-Go Local,8,XGBoost,completed,,0.058
NOR-Go Local,8,FastNeuralAR_MLP,completed,,0.343
NOR-Go Local,9,ARIMA_Fixed,completed,,0.001
NOR-Go Local,9,ETS_Current,completed,,0.001
NOR-Go Local,9,LinearRegression,completed,,0.003
NOR-Go Local,9,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,9,FixedGrowth_3,completed,,0.001
NOR-Go Local,9,FixedGrowth_4,completed,,0.001
NOR-Go Local,9,FixedGrowth_6,completed,,0.001
NOR-Go Local,9,AutoARIMA,completed,,2.17
NOR-Go Local,9,Theta,completed,,0.004
NOR-Go Local,9,ETS Explicit,completed,,0.034
NOR-Go Local,9,LightGBM,completed,,0.042
NOR-Go Local,9,XGBoost,completed,,0.055
NOR-Go Local,9,FastNeuralAR_MLP,completed,,0.345
NOR-Go Local,10,ARIMA_Fixed,completed,,0.001
NOR-Go Local,10,ETS_Current,completed,,0.001
NOR-Go Local,10,LinearRegression,completed,,0.003
NOR-Go Local,10,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,10,FixedGrowth_3,completed,,0.001
NOR-Go Local,10,FixedGrowth_4,completed,,0.001
NOR-Go Local,10,FixedGrowth_6,completed,,0.001
NOR-Go Local,10,AutoARIMA,completed,,2.571
NOR-Go Local,10,Theta,completed,,0.005
NOR-Go Local,10,ETS Explicit,completed,,0.034
NOR-Go Local,10,LightGBM,completed,,0.043
NOR-Go Local,10,XGBoost,completed,,0.056
NOR-Go Local,10,FastNeuralAR_MLP,completed,,0.347
NOR-Go Local,11,ARIMA_Fixed,completed,,0.001
NOR-Go Local,11,ETS_Current,completed,,0.001
NOR-Go Local,11,LinearRegression,completed,,0.003
NOR-Go Local,11,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,11,FixedGrowth_3,completed,,0.001
NOR-Go Local,11,FixedGrowth_4,completed,,0.001
NOR-Go Local,11,FixedGrowth_6,completed,,0.001
NOR-Go Local,11,AutoARIMA,completed,,2.67
NOR-Go Local,11,Theta,completed,,0.005
NOR-Go Local,11,ETS Explicit,completed,,0.035
NOR-Go Local,11,LightGBM,completed,,0.042
NOR-Go Local,11,XGBoost,completed,,0.058
NOR-Go Local,11,FastNeuralAR_MLP,completed,,0.354
NOR-Go Local,12,ARIMA_Fixed,completed,,0.001
NOR-Go Local,12,ETS_Current,completed,,0.001
NOR-Go Local,12,LinearRegression,completed,,0.003
NOR-Go Local,12,FixedGrowth_1_5,completed,,0.001
NOR-Go Local,12,FixedGrowth_3,completed,,0.001
NOR-Go Local,12,FixedGrowth_4,completed,,0.001
NOR-Go Local,12,FixedGrowth_6,completed,,0.001
NOR-Go Local,12,AutoARIMA,completed,,2.792
NOR-Go Local,12,Theta,completed,,0.005
NOR-Go Local,12,ETS Explicit,completed,,0.035
NOR-Go Local,12,LightGBM,completed,,0.043
NOR-Go Local,12,XGBoost,completed,,0.056
NOR-Go Local,12,FastNeuralAR_MLP,completed,,0.379
NZL-Go Local,10,ARIMA_Fixed,completed,,0.001
NZL-Go Local,10,ETS_Current,completed,,0.001
NZL-Go Local,10,LinearRegression,completed,,0.001
NZL-Go Local,10,FixedGrowth_1_5,completed,,0.001
NZL-Go Local,10,FixedGrowth_3,completed,,0.001
NZL-Go Local,10,FixedGrowth_4,completed,,0.001
NZL-Go Local,10,FixedGrowth_6,completed,,0.001
NZL-Go Local,10,AutoARIMA,completed,,0.127
NZL-Go Local,10,Theta,completed,,0.003
NZL-Go Local,10,ETS Explicit,completed,,0.014
NZL-Go Local,10,LightGBM,completed,,0.023
NZL-Go Local,10,XGBoost,completed,,0.046
NZL-Go Local,10,FastNeuralAR_MLP,completed,,0.112
NZL-Go Local,11,ARIMA_Fixed,completed,,0.001
NZL-Go Local,11,ETS_Current,completed,,0.001
NZL-Go Local,11,LinearRegression,completed,,0.001
NZL-Go Local,11,FixedGrowth_1_5,completed,,0.001
NZL-Go Local,11,FixedGrowth_3,completed,,0.001
NZL-Go Local,11,FixedGrowth_4,completed,,0.001
NZL-Go Local,11,FixedGrowth_6,completed,,0.001
NZL-Go Local,11,AutoARIMA,completed,,0.125
NZL-Go Local,11,Theta,completed,,0.003
NZL-Go Local,11,ETS Explicit,completed,,0.014
NZL-Go Local,11,LightGBM,completed,,0.024
NZL-Go Local,11,XGBoost,completed,,0.044
NZL-Go Local,11,FastNeuralAR_MLP,completed,,0.115
NZL-Go Local,12,ARIMA_Fixed,completed,,0.001
NZL-Go Local,12,ETS_Current,completed,,0.001
NZL-Go Local,12,LinearRegression,completed,,0.002
NZL-Go Local,12,FixedGrowth_1_5,completed,,0.001
NZL-Go Local,12,FixedGrowth_3,completed,,0.001
NZL-Go Local,12,FixedGrowth_4,completed,,0.001
NZL-Go Local,12,FixedGrowth_6,completed,,0.001
NZL-Go Local,12,AutoARIMA,completed,,0.723
NZL-Go Local,12,Theta,completed,,0.003
NZL-Go Local,12,ETS Explicit,completed,,0.018
NZL-Go Local,12,LightGBM,completed,,0.026
NZL-Go Local,12,XGBoost,completed,,0.046
NZL-Go Local,12,FastNeuralAR_MLP,completed,,0.14
POL-Go Local,1,ARIMA_Fixed,completed,,0.001
POL-Go Local,1,ETS_Current,completed,,0.001
POL-Go Local,1,LinearRegression,completed,,0.002
POL-Go Local,1,FixedGrowth_1_5,completed,,0.001
POL-Go Local,1,FixedGrowth_3,completed,,0.001
POL-Go Local,1,FixedGrowth_4,completed,,0.001
POL-Go Local,1,FixedGrowth_6,completed,,0.001
POL-Go Local,1,AutoARIMA,completed,,0.715
POL-Go Local,1,Theta,completed,,0.003
POL-Go Local,1,ETS Explicit,completed,,0.015
POL-Go Local,1,LightGBM,completed,,0.025
POL-Go Local,1,XGBoost,completed,,0.047
POL-Go Local,1,FastNeuralAR_MLP,completed,,0.139
POL-Go Local,2,ARIMA_Fixed,completed,,0.001
POL-Go Local,2,ETS_Current,completed,,0.001
POL-Go Local,2,LinearRegression,completed,,0.002
POL-Go Local,2,FixedGrowth_1_5,completed,,0.001
POL-Go Local,2,FixedGrowth_3,completed,,0.001
POL-Go Local,2,FixedGrowth_4,completed,,0.001
POL-Go Local,2,FixedGrowth_6,completed,,0.001
POL-Go Local,2,AutoARIMA,completed,,0.747
POL-Go Local,2,Theta,completed,,0.003
POL-Go Local,2,ETS Explicit,completed,,0.015
POL-Go Local,2,LightGBM,completed,,0.027
POL-Go Local,2,XGBoost,completed,,0.045
POL-Go Local,2,FastNeuralAR_MLP,completed,,0.142
POL-Go Local,3,ARIMA_Fixed,completed,,0.001
POL-Go Local,3,ETS_Current,completed,,0.001
POL-Go Local,3,LinearRegression,completed,,0.002
POL-Go Local,3,FixedGrowth_1_5,completed,,0.001
POL-Go Local,3,FixedGrowth_3,completed,,0.001
POL-Go Local,3,FixedGrowth_4,completed,,0.001
POL-Go Local,3,FixedGrowth_6,completed,,0.001
POL-Go Local,3,AutoARIMA,completed,,0.894
POL-Go Local,3,Theta,completed,,0.003
POL-Go Local,3,ETS Explicit,completed,,0.016
POL-Go Local,3,LightGBM,completed,,0.029
POL-Go Local,3,XGBoost,completed,,0.047
POL-Go Local,3,FastNeuralAR_MLP,completed,,0.144
POL-Go Local,4,ARIMA_Fixed,completed,,0.001
POL-Go Local,4,ETS_Current,completed,,0.001
POL-Go Local,4,LinearRegression,completed,,0.003
POL-Go Local,4,FixedGrowth_1_5,completed,,0.001
POL-Go Local,4,FixedGrowth_3,completed,,0.001
POL-Go Local,4,FixedGrowth_4,completed,,0.001
POL-Go Local,4,FixedGrowth_6,completed,,0.001
POL-Go Local,4,AutoARIMA,completed,,0.241
POL-Go Local,4,Theta,completed,,0.004
POL-Go Local,4,ETS Explicit,completed,,0.017
POL-Go Local,4,LightGBM,completed,,0.031
POL-Go Local,4,XGBoost,completed,,0.052
POL-Go Local,4,FastNeuralAR_MLP,completed,,0.148
POL-Go Local,5,ARIMA_Fixed,completed,,0.001
POL-Go Local,5,ETS_Current,completed,,0.001
POL-Go Local,5,LinearRegression,completed,,0.003
POL-Go Local,5,FixedGrowth_1_5,completed,,0.001
POL-Go Local,5,FixedGrowth_3,completed,,0.001
POL-Go Local,5,FixedGrowth_4,completed,,0.001
POL-Go Local,5,FixedGrowth_6,completed,,0.001
POL-Go Local,5,AutoARIMA,completed,,0.277
POL-Go Local,5,Theta,completed,,0.005
POL-Go Local,5,ETS Explicit,completed,,0.018
POL-Go Local,5,LightGBM,completed,,0.034
POL-Go Local,5,XGBoost,completed,,0.049
POL-Go Local,5,FastNeuralAR_MLP,completed,,0.173
POL-Go Local,6,ARIMA_Fixed,completed,,0.001
POL-Go Local,6,ETS_Current,completed,,0.001
POL-Go Local,6,LinearRegression,completed,,0.002
POL-Go Local,6,FixedGrowth_1_5,completed,,0.001
POL-Go Local,6,FixedGrowth_3,completed,,0.001
POL-Go Local,6,FixedGrowth_4,completed,,0.001
POL-Go Local,6,FixedGrowth_6,completed,,0.001
POL-Go Local,6,AutoARIMA,completed,,0.253
POL-Go Local,6,Theta,completed,,0.003
POL-Go Local,6,ETS Explicit,completed,,0.019
POL-Go Local,6,LightGBM,completed,,0.035
POL-Go Local,6,XGBoost,completed,,0.052
POL-Go Local,6,FastNeuralAR_MLP,completed,,0.177
POL-Go Local,7,ARIMA_Fixed,completed,,0.001
POL-Go Local,7,ETS_Current,completed,,0.001
POL-Go Local,7,LinearRegression,completed,,0.002
POL-Go Local,7,FixedGrowth_1_5,completed,,0.001
POL-Go Local,7,FixedGrowth_3,completed,,0.001
POL-Go Local,7,FixedGrowth_4,completed,,0.001
POL-Go Local,7,FixedGrowth_6,completed,,0.001
POL-Go Local,7,AutoARIMA,completed,,0.658
POL-Go Local,7,Theta,completed,,0.003
POL-Go Local,7,ETS Explicit,completed,,0.019
POL-Go Local,7,LightGBM,completed,,0.035
POL-Go Local,7,XGBoost,completed,,0.048
POL-Go Local,7,FastNeuralAR_MLP,completed,,0.181
POL-Go Local,8,ARIMA_Fixed,completed,,0.001
POL-Go Local,8,ETS_Current,completed,,0.001
POL-Go Local,8,LinearRegression,completed,,0.002
POL-Go Local,8,FixedGrowth_1_5,completed,,0.001
POL-Go Local,8,FixedGrowth_3,completed,,0.001
POL-Go Local,8,FixedGrowth_4,completed,,0.001
POL-Go Local,8,FixedGrowth_6,completed,,0.001
POL-Go Local,8,AutoARIMA,completed,,1.2
POL-Go Local,8,Theta,completed,,0.004
POL-Go Local,8,ETS Explicit,completed,,0.02
POL-Go Local,8,LightGBM,completed,,0.036
POL-Go Local,8,XGBoost,completed,,0.048
POL-Go Local,8,FastNeuralAR_MLP,completed,,0.186
POL-Go Local,9,ARIMA_Fixed,completed,,0.001
POL-Go Local,9,ETS_Current,completed,,0.001
POL-Go Local,9,LinearRegression,completed,,0.002
POL-Go Local,9,FixedGrowth_1_5,completed,,0.001
POL-Go Local,9,FixedGrowth_3,completed,,0.001
POL-Go Local,9,FixedGrowth_4,completed,,0.001
POL-Go Local,9,FixedGrowth_6,completed,,0.001
POL-Go Local,9,AutoARIMA,completed,,0.202
POL-Go Local,9,Theta,completed,,0.004
POL-Go Local,9,ETS Explicit,completed,,0.02
POL-Go Local,9,LightGBM,completed,,0.036
POL-Go Local,9,XGBoost,completed,,0.048
POL-Go Local,9,FastNeuralAR_MLP,completed,,0.206
POL-Go Local,10,ARIMA_Fixed,completed,,0.001
POL-Go Local,10,ETS_Current,completed,,0.001
POL-Go Local,10,LinearRegression,completed,,0.003
POL-Go Local,10,FixedGrowth_1_5,completed,,0.001
POL-Go Local,10,FixedGrowth_3,completed,,0.001
POL-Go Local,10,FixedGrowth_4,completed,,0.001
POL-Go Local,10,FixedGrowth_6,completed,,0.001
POL-Go Local,10,AutoARIMA,completed,,0.506
POL-Go Local,10,Theta,completed,,0.003
POL-Go Local,10,ETS Explicit,completed,,0.021
POL-Go Local,10,LightGBM,completed,,0.036
POL-Go Local,10,XGBoost,completed,,0.051
POL-Go Local,10,FastNeuralAR_MLP,completed,,0.211
POL-Go Local,11,ARIMA_Fixed,completed,,0.001
POL-Go Local,11,ETS_Current,completed,,0.001
POL-Go Local,11,LinearRegression,completed,,0.002
POL-Go Local,11,FixedGrowth_1_5,completed,,0.001
POL-Go Local,11,FixedGrowth_3,completed,,0.001
POL-Go Local,11,FixedGrowth_4,completed,,0.001
POL-Go Local,11,FixedGrowth_6,completed,,0.001
POL-Go Local,11,AutoARIMA,completed,,0.5
POL-Go Local,11,Theta,completed,,0.004
POL-Go Local,11,ETS Explicit,completed,,0.023
POL-Go Local,11,LightGBM,completed,,0.037
POL-Go Local,11,XGBoost,completed,,0.049
POL-Go Local,11,FastNeuralAR_MLP,completed,,0.217
POL-Go Local,12,ARIMA_Fixed,completed,,0.001
POL-Go Local,12,ETS_Current,completed,,0.001
POL-Go Local,12,LinearRegression,completed,,0.002
POL-Go Local,12,FixedGrowth_1_5,completed,,0.001
POL-Go Local,12,FixedGrowth_3,completed,,0.001
POL-Go Local,12,FixedGrowth_4,completed,,0.001
POL-Go Local,12,FixedGrowth_6,completed,,0.001
POL-Go Local,12,AutoARIMA,completed,,0.528
POL-Go Local,12,Theta,completed,,0.003
POL-Go Local,12,ETS Explicit,completed,,0.023
POL-Go Local,12,LightGBM,completed,,0.037
POL-Go Local,12,XGBoost,completed,,0.052
POL-Go Local,12,FastNeuralAR_MLP,completed,,0.217
QAT-Go Local,1,ARIMA_Fixed,completed,,0.001
QAT-Go Local,1,ETS_Current,completed,,0.001
QAT-Go Local,1,LinearRegression,completed,,0.002
QAT-Go Local,1,FixedGrowth_1_5,completed,,0.001
QAT-Go Local,1,FixedGrowth_3,completed,,0.001
QAT-Go Local,1,FixedGrowth_4,completed,,0.001
QAT-Go Local,1,FixedGrowth_6,completed,,0.001
