DateTime,Key,Value,ModelVersion,ForecastVersion,Scenario,Resource,ValueType
2026-09-30,NAM-GCC Low,233361.6859879462,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-01,NAM-GCC Low,233471.1286331781,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-02,NAM-GCC Low,233580.57127841,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-03,NAM-GCC Low,233690.0139236419,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-04,NAM-GCC Low,233799.4565688738,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-05,NAM-GCC Low,233908.89921410574,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-06,NAM-GCC Low,234018.34185933764,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-07,NAM-GCC Low,234127.78450456957,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-08,NAM-GCC Low,234237.22714980147,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-09,NAM-GCC Low,234346.66979503338,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-10,NAM-GCC Low,234456.11244026528,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-11,NAM-GCC Low,234565.55508549718,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-12,NAM-GCC Low,234674.9977307291,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-13,NAM-GCC Low,234784.44037596104,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-14,NAM-GCC Low,234893.88302119295,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-15,NAM-GCC Low,235003.32566642485,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-16,NAM-GCC Low,235112.76831165675,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-17,NAM-GCC Low,235222.21095688865,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-18,NAM-GCC Low,235331.65360212055,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-19,NAM-GCC Low,235441.09624735249,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-20,NAM-GCC Low,235550.53889258442,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-21,NAM-GCC Low,235659.98153781632,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-22,NAM-GCC Low,235769.42418304822,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-23,NAM-GCC Low,235878.86682828012,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-24,NAM-GCC Low,235988.30947351202,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-25,NAM-GCC Low,236097.75211874396,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-26,NAM-GCC Low,236207.19476397586,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-27,NAM-GCC Low,236316.6374092078,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-28,NAM-GCC Low,236426.0800544397,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-29,NAM-GCC Low,236535.5226996716,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-30,NAM-GCC Low,236644.9653449035,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-10-31,NAM-GCC Low,236754.4079901354,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-01,NAM-GCC Low,236863.85063536733,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-02,NAM-GCC Low,236973.29328059923,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-03,NAM-GCC Low,237082.73592583116,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-04,NAM-GCC Low,237192.17857106306,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-05,NAM-GCC Low,237301.62121629497,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-06,NAM-GCC Low,237411.06386152687,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-07,NAM-GCC Low,237520.50650675877,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-08,NAM-GCC Low,237629.9491519907,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-09,NAM-GCC Low,237739.39179722263,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-10,NAM-GCC Low,237848.83444245454,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-11,NAM-GCC Low,237958.27708768644,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-12,NAM-GCC Low,238067.71973291834,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-13,NAM-GCC Low,238177.16237815024,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-14,NAM-GCC Low,238286.60502338214,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-15,NAM-GCC Low,238396.04766861408,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-16,NAM-GCC Low,238505.490313846,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-17,NAM-GCC Low,238614.9329590779,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-18,NAM-GCC Low,238724.3756043098,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-19,NAM-GCC Low,238833.8182495417,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-20,NAM-GCC Low,238943.26089477362,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-21,NAM-GCC Low,239052.70354000555,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-22,NAM-GCC Low,239162.14618523745,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-23,NAM-GCC Low,239271.58883046938,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-24,NAM-GCC Low,239381.03147570128,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-25,NAM-GCC Low,239490.47412093318,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-26,NAM-GCC Low,239599.9167661651,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-27,NAM-GCC Low,239709.359411397,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-28,NAM-GCC Low,239818.80205662892,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-29,NAM-GCC Low,239928.24470186082,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-11-30,NAM-GCC Low,240037.68734709275,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-01,NAM-GCC Low,240147.12999232466,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-02,NAM-GCC Low,240256.57263755656,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-03,NAM-GCC Low,240366.01528278846,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-04,NAM-GCC Low,240475.45792802036,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-05,NAM-GCC Low,240584.9005732523,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-06,NAM-GCC Low,240694.34321848422,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-07,NAM-GCC Low,240803.78586371613,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-08,NAM-GCC Low,240913.22850894803,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-09,NAM-GCC Low,241022.67115417993,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-10,NAM-GCC Low,241132.11379941183,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-11,NAM-GCC Low,241241.55644464373,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-12,NAM-GCC Low,241350.99908987567,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-13,NAM-GCC Low,241460.4417351076,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-14,NAM-GCC Low,241569.8843803395,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-15,NAM-GCC Low,241679.3270255714,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-16,NAM-GCC Low,241788.7696708033,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-17,NAM-GCC Low,241898.2123160352,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-18,NAM-GCC Low,242007.6549612671,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-19,NAM-GCC Low,242117.09760649904,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-20,NAM-GCC Low,242226.54025173097,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-21,NAM-GCC Low,242335.98289696287,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-22,NAM-GCC Low,242445.42554219477,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-23,NAM-GCC Low,242554.86818742668,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-24,NAM-GCC Low,242664.31083265858,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-25,NAM-GCC Low,242773.7534778905,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-26,NAM-GCC Low,242883.1961231224,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-27,NAM-GCC Low,242992.63876835434,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-28,NAM-GCC Low,243102.08141358625,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-29,NAM-GCC Low,243211.52405881815,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-30,NAM-GCC Low,243320.96670405005,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2026-12-31,NAM-GCC Low,243430.40934928195,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-01,NAM-GCC Low,243539.85199451388,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-02,NAM-GCC Low,243649.2946397458,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-03,NAM-GCC Low,243758.73728497772,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-04,NAM-GCC Low,243868.17993020962,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-05,NAM-GCC Low,243977.62257544152,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-06,NAM-GCC Low,244087.06522067342,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-07,NAM-GCC Low,244196.50786590533,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-08,NAM-GCC Low,244305.95051113726,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-09,NAM-GCC Low,244415.3931563692,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-10,NAM-GCC Low,244524.8358016011,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-11,NAM-GCC Low,244634.278446833,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-12,NAM-GCC Low,244743.7210920649,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-13,NAM-GCC Low,244853.1637372968,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-14,NAM-GCC Low,244962.6063825287,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-15,NAM-GCC Low,245072.04902776063,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-16,NAM-GCC Low,245181.49167299256,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-17,NAM-GCC Low,245290.93431822446,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-18,NAM-GCC Low,245400.37696345637,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-19,NAM-GCC Low,245509.81960868827,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-20,NAM-GCC Low,245619.26225392017,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-21,NAM-GCC Low,245728.70489915207,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-22,NAM-GCC Low,245838.147544384,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-23,NAM-GCC Low,245947.59018961593,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-24,NAM-GCC Low,246057.03283484784,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-25,NAM-GCC Low,246166.47548007974,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-26,NAM-GCC Low,246275.91812531164,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-27,NAM-GCC Low,246385.36077054354,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-28,NAM-GCC Low,246494.80341577547,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-29,NAM-GCC Low,246604.24606100738,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-30,NAM-GCC Low,246713.6887062393,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-01-31,NAM-GCC Low,246823.1313514712,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-01,NAM-GCC Low,246932.5739967031,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-02,NAM-GCC Low,247042.016641935,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-03,NAM-GCC Low,247151.45928716692,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-04,NAM-GCC Low,247260.90193239885,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-05,NAM-GCC Low,247370.34457763078,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-06,NAM-GCC Low,247479.78722286268,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-07,NAM-GCC Low,247589.22986809458,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-08,NAM-GCC Low,247698.67251332648,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-09,NAM-GCC Low,247808.1151585584,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-10,NAM-GCC Low,247917.5578037903,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-11,NAM-GCC Low,248027.00044902222,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-12,NAM-GCC Low,248136.44309425415,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-13,NAM-GCC Low,248245.88573948605,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-14,NAM-GCC Low,248355.32838471796,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-15,NAM-GCC Low,248464.77102994986,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-16,NAM-GCC Low,248574.21367518176,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-17,NAM-GCC Low,248683.65632041366,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-18,NAM-GCC Low,248793.0989656456,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-19,NAM-GCC Low,248902.54161087752,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-20,NAM-GCC Low,249011.98425610943,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-21,NAM-GCC Low,249121.42690134133,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-22,NAM-GCC Low,249230.86954657323,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-23,NAM-GCC Low,249340.31219180513,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-24,NAM-GCC Low,249449.75483703706,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-25,NAM-GCC Low,249559.19748226897,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-26,NAM-GCC Low,249668.6401275009,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-27,NAM-GCC Low,249778.0827727328,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-02-28,NAM-GCC Low,249887.5254179647,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-01,NAM-GCC Low,249996.9680631966,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-02,NAM-GCC Low,250106.4107084285,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-03,NAM-GCC Low,250215.85335366044,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-04,NAM-GCC Low,250325.29599889237,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-05,NAM-GCC Low,250434.73864412427,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-06,NAM-GCC Low,250544.18128935617,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-07,NAM-GCC Low,250653.62393458807,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-08,NAM-GCC Low,250763.06657981998,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-09,NAM-GCC Low,250872.50922505188,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-10,NAM-GCC Low,250981.9518702838,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-11,NAM-GCC Low,251091.39451551574,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-12,NAM-GCC Low,251200.83716074764,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-13,NAM-GCC Low,251310.27980597955,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-14,NAM-GCC Low,251419.72245121145,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-15,NAM-GCC Low,251529.16509644335,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-16,NAM-GCC Low,251638.60774167525,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-17,NAM-GCC Low,251748.0503869072,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-18,NAM-GCC Low,251857.49303213911,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-19,NAM-GCC Low,251966.93567737102,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-20,NAM-GCC Low,252076.37832260292,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-21,NAM-GCC Low,252185.82096783482,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-22,NAM-GCC Low,252295.26361306672,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-23,NAM-GCC Low,252404.70625829863,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-24,NAM-GCC Low,252514.1489035306,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-25,NAM-GCC Low,252623.5915487625,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-26,NAM-GCC Low,252733.0341939944,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-27,NAM-GCC Low,252842.4768392263,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-28,NAM-GCC Low,252951.9194844582,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-29,NAM-GCC Low,253061.3621296901,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-30,NAM-GCC Low,253170.804774922,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-03-31,NAM-GCC Low,253280.24742015396,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-01,NAM-GCC Low,253389.69006538586,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-02,NAM-GCC Low,253499.13271061776,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-03,NAM-GCC Low,253608.57535584967,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-04,NAM-GCC Low,253718.01800108157,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-05,NAM-GCC Low,253827.46064631347,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-06,NAM-GCC Low,253936.90329154543,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-07,NAM-GCC Low,254046.34593677733,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
2027-04-08,NAM-GCC Low,254155.78858200923,FixedGrowth2%_ARIMA_Ensemble,2026-05-01,Enterprise,HDD,Forecast-Mean
